Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Url
2021,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,30,1990,7.8,1,0,0,5,5,0,0,5,2,0,1,0,86,32,13,71.1,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2021,Hoffenheim,Bundesliga,Kasim Nuhu,GHA,DF,25,1995,11,0,0,0,10,6,0,2,9,7,0,1,2,129,28,23,54.9,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2021,Hoffenheim,Bundesliga,Philipp Pentke,GER,GK,35,1985,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,NA,https://fbref.com/en/players/c41f7379/Philipp-Pentke
2021,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,23,1997,23.5,11,1,1,42,12,1,18,29,32,0,0,0,239,53,34,60.9,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2021,Hoffenheim,Bundesliga,Chris Richards,USA,DF,20,2000,10.5,1,0,0,8,6,0,0,13,13,0,0,0,113,25,23,52.1,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2021,Hoffenheim,Bundesliga,Sebastian Rudy,GER,"MF,DF",30,1990,18.6,4,0,0,33,17,0,41,8,30,0,0,0,186,16,22,42.1,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2021,Hoffenheim,Bundesliga,Georginio Rutter,FRA,FW,18,2002,2.7,0,0,0,2,6,2,4,1,2,0,0,0,19,11,11,50,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
2021,Hoffenheim,Bundesliga,Diadie Samassékou,MLI,MF,24,1996,28.5,3,0,0,53,55,0,7,68,45,0,0,0,381,49,59,45.4,https://fbref.com/en/players/08593525/Diadie-Samassekou
2021,Hoffenheim,Bundesliga,Ryan Sessegnon,ENG,DF,20,2000,17.5,4,0,0,35,8,8,53,20,25,0,0,0,152,15,24,38.5,https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
2021,Hoffenheim,Bundesliga,Robert Skov,DEN,"FW,DF",24,1996,12.9,0,1,0,12,17,5,39,12,15,0,0,0,94,11,27,28.9,https://fbref.com/en/players/ff98492b/Robert-Skov
2021,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,28,1991,20.5,6,0,0,25,16,0,2,11,17,0,2,0,229,28,17,62.2,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2021,Köln,Bundesliga,Sebastian Andersson,SWE,FW,29,1991,12.5,1,0,0,23,7,7,4,3,2,1,0,0,51,80,69,53.7,https://fbref.com/en/players/b4cf5806/Sebastian-Andersson
2021,Köln,Bundesliga,Toluwalas Arokodare,NGA,FW,19,2000,1.2,0,0,0,2,1,2,0,0,1,0,0,0,7,9,11,45,https://fbref.com/en/players/a42760bc/Toluwalas-Arokodare
2021,Köln,Bundesliga,Sebastiaan Bornauw,BEL,DF,21,1999,23.1,3,0,0,25,10,2,1,24,20,0,2,0,177,65,50,56.5,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
2021,Köln,Bundesliga,Sava Cestic,SRB,DF,19,2001,10,3,0,0,17,3,0,0,29,14,0,1,0,74,19,10,65.5,https://fbref.com/en/players/0b7dae21/Sava-Cestic
2021,Köln,Bundesliga,Rafael Czichos,GER,DF,30,1990,25.1,7,0,0,29,18,2,3,38,37,0,1,0,257,78,53,59.5,https://fbref.com/en/players/b0a0698b/Rafael-Czichos
2021,Köln,Bundesliga,Emmanuel Dennis,NGA,FW,22,1997,5.3,0,0,0,16,5,7,9,3,7,0,0,0,27,9,18,33.3,https://fbref.com/en/players/2c44a35d/Emmanuel-Dennis
2021,Köln,Bundesliga,Dominick Drexler,GER,"MF,FW",30,1990,13.7,1,0,0,24,24,6,37,18,23,0,0,0,95,15,21,41.7,https://fbref.com/en/players/809940aa/Dominick-Drexler
2021,Köln,Bundesliga,Ondrej Duda,SVK,"FW,MF",25,1994,28.2,8,1,1,63,61,5,51,19,29,0,0,0,208,41,78,34.5,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2021,Köln,Bundesliga,Kingsley Ehizibue,NED,DF,25,1995,12.6,5,0,0,23,15,2,29,17,21,0,1,0,117,25,13,65.8,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue
2021,Köln,Bundesliga,Jonas Hector,GER,MF,30,1990,14.3,2,0,0,17,25,1,8,19,15,1,0,0,121,43,43,50,https://fbref.com/en/players/c2009df3/Jonas-Hector
2021,Köln,Bundesliga,Marco Höger,GER,"DF,MF",30,1989,0.6,0,0,0,0,2,0,2,1,3,0,0,0,9,3,6,33.3,https://fbref.com/en/players/4114f306/Marco-Hoger
2021,Köln,Bundesliga,Jannes Horn,GER,DF,23,1997,19.6,6,0,0,16,25,0,44,18,19,0,0,0,166,31,26,54.4,https://fbref.com/en/players/2b83fa49/Jannes-Horn
2021,Köln,Bundesliga,Timo Horn,GER,GK,27,1993,33.4,0,0,0,0,1,0,0,1,0,0,0,0,192,0,0,NA,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2021,Köln,Bundesliga,Ismail Jakobs,GER,"DF,MF",20,1999,19.2,6,0,0,25,16,3,62,18,12,1,0,0,140,25,18,58.1,https://fbref.com/en/players/a0415710/Ismail-Jakobs
2021,Köln,Bundesliga,Florian Kainz,AUT,"FW,MF",27,1992,5,0,0,0,7,16,0,16,5,4,0,0,0,39,2,7,22.2,https://fbref.com/en/players/94c18565/Florian-Kainz
2021,Köln,Bundesliga,Noah Katterbach,GER,DF,19,2001,12.3,1,0,0,9,18,1,25,11,15,0,0,0,121,21,29,42,https://fbref.com/en/players/e27de4fa/Noah-Katterbach
2021,Köln,Bundesliga,Dimitris Limnios,GRE,"MF,FW",22,1998,4.2,0,0,0,7,12,1,9,1,5,0,0,0,28,3,6,33.3,https://fbref.com/en/players/62c7067a/Dimitris-Limnios
2021,Köln,Bundesliga,Jorge Meré,ESP,DF,23,1997,14.4,2,0,0,6,8,0,0,23,14,0,0,0,142,41,36,53.2,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2021,Köln,Bundesliga,Max Meyer,GER,MF,24,1995,3.9,0,0,0,3,3,0,5,3,5,0,0,0,47,3,7,30,https://fbref.com/en/players/eba42d2b/Max-Meyer
2021,Köln,Bundesliga,Anthony Modeste,FRA,"FW,MF",32,1988,2.5,1,0,0,1,6,3,0,0,0,0,1,0,13,16,12,57.1,https://fbref.com/en/players/34e4343c/Anthony-Modeste
2021,Köln,Bundesliga,Salih Özcan,TUR,"MF,FW",22,1998,15.2,3,0,0,40,50,4,10,21,17,0,1,0,169,32,36,47.1,https://fbref.com/en/players/15413fa5/Salih-Ozcan
2021,Köln,Bundesliga,Elvis Rexhbeçaj,GER,"MF,FW",22,1997,20.4,4,0,0,27,49,1,28,22,30,0,0,0,162,10,41,19.6,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2021,Köln,Bundesliga,Benno Schmitz,GER,DF,25,1994,4.6,0,0,0,8,7,0,5,8,6,0,0,0,36,6,8,42.9,https://fbref.com/en/players/ad00b1a8/Benno-Schmitz
2021,Köln,Bundesliga,Ellyes Skhiri,TUN,MF,25,1995,30.9,5,0,0,47,20,3,4,84,51,0,0,0,362,46,43,51.7,https://fbref.com/en/players/c2211709/Ellyes-Skhiri
2021,Köln,Bundesliga,Frederik Sørensen,DEN,"DF,MF",28,1992,1.1,2,0,0,4,1,0,0,0,2,0,0,0,14,5,3,62.5,https://fbref.com/en/players/68635c10/Frederik-Sorensen
2021,Köln,Bundesliga,Jan Thielmann,GER,"FW,MF",18,2002,11.4,0,0,0,13,8,2,20,8,12,0,0,0,95,14,27,34.1,https://fbref.com/en/players/fd53759d/Jan-Thielmann
2021,Köln,Bundesliga,Marius Wolf,GER,"DF,MF",25,1995,28.3,3,0,0,33,60,7,56,33,18,1,2,0,226,31,51,37.8,https://fbref.com/en/players/fa661778/Marius-Wolf
2021,Köln,Bundesliga,Ron-Robert Zieler,GER,GK,31,1989,0.6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,NA,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2021,Leverkusen,Bundesliga,Lucas Alario,ARG,FW,27,1992,13.8,2,0,0,17,17,12,0,3,6,0,0,0,50,34,76,30.9,https://fbref.com/en/players/834d0be5/Lucas-Alario
2021,Leverkusen,Bundesliga,Nadiem Amiri,GER,MF,23,1996,21,5,0,0,21,31,4,22,19,13,0,0,0,159,6,25,19.4,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2021,Leverkusen,Bundesliga,Charles Aránguiz,CHI,MF,31,1989,18.5,4,0,0,37,36,0,2,27,29,0,0,0,223,13,23,36.1,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
2021,Leverkusen,Bundesliga,Santiago Arias,COL,DF,28,1992,1,0,0,0,1,0,0,0,0,4,0,0,0,12,0,3,0,https://fbref.com/en/players/fdd60087/Santiago-Arias
2021,Leverkusen,Bundesliga,Leon Bailey,JAM,"FW,MF",22,1997,23.8,6,0,0,26,52,15,91,18,12,0,0,0,188,21,37,36.2,https://fbref.com/en/players/3a233281/Leon-Bailey
2021,Leverkusen,Bundesliga,Julian Baumgartlinger,AUT,MF,32,1988,11.9,1,0,0,13,19,0,2,17,28,0,0,0,130,25,13,65.8,https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger
2021,Leverkusen,Bundesliga,Karim Bellarabi,GER,"FW,MF",30,1990,8.9,2,0,0,23,6,9,51,13,12,0,0,0,72,2,5,28.6,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi
2021,Leverkusen,Bundesliga,Lars Bender,GER,DF,31,1989,10.4,2,0,0,14,10,1,9,8,13,0,0,0,118,15,15,50,https://fbref.com/en/players/c50281a0/Lars-Bender
2021,Leverkusen,Bundesliga,Sven Bender,GER,DF,31,1989,13,1,0,0,14,5,1,4,14,12,0,0,0,153,36,28,56.3,https://fbref.com/en/players/070ec0b1/Sven-Bender
2021,Leverkusen,Bundesliga,Kerem Demirbay,GER,MF,27,1993,19.4,2,0,0,45,27,0,30,13,35,0,0,0,197,15,24,38.5,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2021,Leverkusen,Bundesliga,Moussa Diaby,FRA,"FW,MF",21,1999,26.5,5,0,0,28,19,10,102,19,7,0,0,0,143,5,18,21.7,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
2021,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,29,1991,12.6,3,0,0,13,6,0,5,15,10,0,0,0,168,27,15,64.3,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2021,Leverkusen,Bundesliga,Timothy Fosu-Mensah,NED,DF,22,1998,4.5,2,0,0,5,5,0,5,6,5,0,0,0,39,11,3,78.6,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah
2021,Leverkusen,Bundesliga,Jeremie Frimpong,NED,"DF,FW",19,2000,4.8,1,0,0,8,12,0,16,3,3,0,0,0,31,6,12,33.3,https://fbref.com/en/players/74f2e748/Jeremie-Frimpong
2021,Leverkusen,Bundesliga,Emrehan Gedikli,GER,FW,17,2003,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,https://fbref.com/en/players/62f94e47/Emrehan-Gedikli
2021,Leverkusen,Bundesliga,Demarai Gray,ENG,FW,24,1996,4.9,0,0,0,4,6,1,22,2,3,0,0,0,29,0,6,0,https://fbref.com/en/players/4468ec10/Demarai-Gray
2021,Leverkusen,Bundesliga,Lennart Grill,GER,GK,21,1999,4,0,0,0,1,0,0,0,0,0,0,0,0,24,0,0,NA,https://fbref.com/en/players/37998008/Lennart-Grill
2021,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,30,1989,28.5,1,0,0,1,3,0,0,0,0,0,1,1,172,1,0,100,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2021,Leverkusen,Bundesliga,Tin Jedvaj,CRO,DF,24,1995,1.7,0,0,0,4,0,0,2,4,0,0,0,0,8,3,2,60,https://fbref.com/en/players/f820504e/Tin-Jedvaj
2021,Leverkusen,Bundesliga,Niklas Lomb,GER,GK,27,1993,1.5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,NA,https://fbref.com/en/players/9321b8ed/Niklas-Lomb
2021,Leverkusen,Bundesliga,Exequiel Palacios,ARG,MF,21,1998,6.4,1,0,0,12,18,0,1,15,17,0,0,0,71,3,6,33.3,https://fbref.com/en/players/e82adcab/Exequiel-Palacios
2021,Leverkusen,Bundesliga,Paulinho,BRA,FW,20,2000,0.7,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,100,https://fbref.com/en/players/53070b63/Paulinho
2021,Leverkusen,Bundesliga,Joel Pohjanpalo,FIN,MF,25,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo
2021,Leverkusen,Bundesliga,Patrik Schick,CZE,FW,24,1996,20.7,4,0,0,28,23,7,5,2,8,1,0,0,69,80,78,50.6,https://fbref.com/en/players/5d4f7d61/Patrik-Schick
2021,Leverkusen,Bundesliga,Daley Sinkgraven,NED,DF,25,1995,17.4,4,0,0,16,21,1,19,21,23,0,1,0,202,11,22,33.3,https://fbref.com/en/players/73000a79/Daley-Sinkgraven
2021,Leverkusen,Bundesliga,Jonathan Tah,GER,DF,24,1996,24.7,3,0,0,29,12,1,3,47,18,0,0,0,315,87,42,67.4,https://fbref.com/en/players/bd142efb/Jonathan-Tah
2021,Leverkusen,Bundesliga,Edmond Tapsoba,BFA,DF,21,1999,29.5,5,0,0,45,12,7,1,49,34,0,0,1,395,77,43,64.2,https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba
2021,Leverkusen,Bundesliga,Mitchell Weiser,GER,DF,26,1994,2.5,0,0,0,2,5,0,4,2,2,0,0,0,26,3,3,50,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2021,Leverkusen,Bundesliga,Wendell,BRA,DF,27,1993,16.2,3,0,0,33,18,0,17,40,30,0,0,0,177,16,28,36.4,https://fbref.com/en/players/f9acca3a/Wendell
2021,Leverkusen,Bundesliga,Florian Wirtz,GER,MF,17,2003,24.7,1,0,0,27,20,7,13,20,18,0,0,0,193,6,44,12,https://fbref.com/en/players/e7fcf289/Florian-Wirtz
2021,M'Gladbach,Bundesliga,László Bénes,SVK,MF,22,1997,1.7,0,0,0,0,8,0,2,4,2,0,0,0,15,0,4,0,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2021,M'Gladbach,Bundesliga,Ramy Bensebaini,ALG,DF,25,1995,20.1,7,0,0,34,35,2,14,63,25,0,2,0,176,50,30,62.5,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
2021,M'Gladbach,Bundesliga,Louis Beyer,GER,DF,20,2000,2.1,0,0,0,2,5,0,0,6,2,0,0,0,21,11,4,73.3,https://fbref.com/en/players/9af1f9ff/Louis-Beyer
2021,M'Gladbach,Bundesliga,Nico Elvedi,SUI,DF,23,1996,28.2,1,0,0,15,15,1,2,64,33,0,0,0,273,95,51,65.1,https://fbref.com/en/players/48035304/Nico-Elvedi
2021,M'Gladbach,Bundesliga,Breel Embolo,SUI,"FW,MF",23,1997,16,4,0,0,38,55,11,10,6,14,3,0,0,96,36,62,36.7,https://fbref.com/en/players/0b4f388a/Breel-Embolo
2021,M'Gladbach,Bundesliga,Matthias Ginter,GER,DF,26,1994,34,2,0,0,15,37,2,16,39,18,0,0,0,338,94,58,61.8,https://fbref.com/en/players/f521b80a/Matthias-Ginter
2021,M'Gladbach,Bundesliga,Patrick Herrmann,GER,FW,29,1991,9.7,3,0,0,13,17,8,24,8,12,0,0,0,75,4,11,26.7,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann
2021,M'Gladbach,Bundesliga,Jonas Hofmann,GER,"FW,MF",28,1992,20.2,1,0,0,18,23,9,43,31,20,0,0,0,143,10,15,40,https://fbref.com/en/players/2903a856/Jonas-Hofmann
2021,M'Gladbach,Bundesliga,Tony Jantschke,GER,DF,30,1990,3,1,0,0,2,4,0,0,4,7,0,0,0,35,4,2,66.7,https://fbref.com/en/players/34b54da7/Tony-Jantschke
2021,M'Gladbach,Bundesliga,Christoph Kramer,GER,MF,29,1991,22.6,5,0,0,38,25,0,5,36,39,0,0,0,272,28,31,47.5,https://fbref.com/en/players/496aeede/Christoph-Kramer
2021,M'Gladbach,Bundesliga,Stefan Lainer,AUT,DF,27,1992,30.8,2,0,0,31,26,1,83,40,39,1,2,0,208,40,33,54.8,https://fbref.com/en/players/4aea5077/Stefan-Lainer
2021,M'Gladbach,Bundesliga,Valentino Lazaro,AUT,"DF,FW",24,1996,13.8,3,0,0,8,12,3,26,18,9,0,0,0,105,17,20,45.9,https://fbref.com/en/players/016ff750/Valentino-Lazaro
2021,M'Gladbach,Bundesliga,Florian Neuhaus,GER,MF,23,1997,29.1,9,0,0,26,50,1,6,46,31,0,2,0,295,19,23,45.2,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
2021,M'Gladbach,Bundesliga,Alassane Pléa,FRA,FW,27,1993,20,2,0,0,23,33,21,37,7,9,0,0,0,86,34,38,47.2,https://fbref.com/en/players/bc6bd723/Alassane-Plea
2021,M'Gladbach,Bundesliga,Rocco Reitz,GER,MF,18,2002,0.7,1,0,0,3,1,0,0,1,1,0,0,0,15,0,0,NA,https://fbref.com/en/players/cc971106/Rocco-Reitz
2021,M'Gladbach,Bundesliga,Tobias Sippel,GER,GK,32,1988,3.8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,NA,https://fbref.com/en/players/0d8a37c2/Tobias-Sippel
2021,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,31,1988,30.1,1,1,0,1,1,0,0,0,0,0,0,0,139,0,0,NA,https://fbref.com/en/players/420c18a1/Yann-Sommer
2021,M'Gladbach,Bundesliga,Lars Stindl,GER,"MF,FW",31,1988,21.8,6,0,0,45,33,5,8,6,23,0,0,0,153,30,46,39.5,https://fbref.com/en/players/7cd6badb/Lars-Stindl
2021,M'Gladbach,Bundesliga,Marcus Thuram,FRA,FW,22,1997,19.2,3,1,0,39,45,17,26,20,16,5,0,0,112,65,65,50,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram
2021,M'Gladbach,Bundesliga,Ibrahima Traoré,GUI,"FW,DF",32,1988,1.1,0,0,0,1,2,1,4,0,1,0,0,0,8,0,0,NA,https://fbref.com/en/players/096a77c4/Ibrahima-Traore
2021,M'Gladbach,Bundesliga,Oscar Wendt,SWE,DF,34,1985,13.9,3,0,0,21,5,2,22,15,5,0,0,0,115,15,22,40.5,https://fbref.com/en/players/b69261a0/Oscar-Wendt
2021,M'Gladbach,Bundesliga,Hannes Wolf,AUT,"MF,FW",21,1999,15.3,2,0,0,38,29,2,5,12,19,0,0,0,140,14,22,38.9,https://fbref.com/en/players/be42a291/Hannes-Wolf
2021,M'Gladbach,Bundesliga,Denis Zakaria,SUI,"MF,DF",23,1996,15.8,5,0,0,26,15,0,3,29,21,0,0,0,118,17,15,53.1,https://fbref.com/en/players/384d58d9/Denis-Zakaria
2021,Mainz 05,Bundesliga,Issah Abbas,GHA,"DF,FW",21,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,NA,https://fbref.com/en/players/2590ddf7/Issah-Abbas
2021,Mainz 05,Bundesliga,Ridle Baku,GER,DF,22,1998,2,0,0,0,2,5,0,3,4,2,0,0,0,20,1,1,50,https://fbref.com/en/players/442b56fa/Ridle-Baku
2021,Mainz 05,Bundesliga,Leandro Barreiro Martins,LUX,MF,20,2000,25.6,5,0,0,71,50,0,6,50,39,0,2,0,297,56,55,50.5,https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins
2021,Mainz 05,Bundesliga,Stefan Bell,GER,DF,28,1991,14.1,6,0,0,28,7,2,2,38,17,0,0,0,170,81,29,73.6,https://fbref.com/en/players/857a5abe/Stefan-Bell
2021,Mainz 05,Bundesliga,Jean-Paul Boëtius,NED,"MF,FW",26,1994,22.9,5,0,0,32,42,1,29,25,31,0,0,0,200,14,39,26.4,https://fbref.com/en/players/635f2732/Jean-Paul-Boetius
2021,Mainz 05,Bundesliga,Daniel Brosinski,GER,DF,32,1988,15.9,0,0,0,8,4,0,58,13,7,0,0,0,127,10,20,33.3,https://fbref.com/en/players/a7813ac4/Daniel-Brosinski
2021,Mainz 05,Bundesliga,Jonathan Burkardt,GER,"FW,DF",20,2000,15.3,0,0,0,27,47,2,12,5,15,1,0,0,119,21,58,26.6,https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt
2021,Mainz 05,Bundesliga,Danny da Costa,GER,DF,27,1993,13.4,2,0,0,6,4,1,35,22,10,0,0,0,104,15,7,68.2,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2021,Mainz 05,Bundesliga,Finn Dahmen,GER,GK,22,1998,3,0,0,0,0,2,0,0,0,0,0,0,0,14,0,0,NA,https://fbref.com/en/players/dee3013b/Finn-Dahmen
2021,Mainz 05,Bundesliga,Ji Dong-won,KOR,"FW,DF",29,1991,0.7,1,0,0,4,1,0,0,0,0,0,0,0,10,5,4,55.6,https://fbref.com/en/players/7d841904/Ji-Dong-won
2021,Mainz 05,Bundesliga,Edimilson Fernandes,SUI,"MF,DF",24,1996,9.3,1,0,0,7,6,1,13,23,5,0,0,0,86,8,5,61.5,https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes
2021,Mainz 05,Bundesliga,Robert Glatzel,GER,FW,26,1994,4,0,0,0,15,8,1,3,2,1,0,0,0,36,23,41,35.9,https://fbref.com/en/players/18a9efe4/Robert-Glatzel
2021,Mainz 05,Bundesliga,Alexander Hack,GER,DF,26,1993,15.2,2,0,0,17,14,0,2,30,25,0,1,0,195,64,27,70.3,https://fbref.com/en/players/a5ec3ede/Alexander-Hack
2021,Mainz 05,Bundesliga,Luca Kilian,GER,DF,20,1999,4.2,1,0,0,4,3,0,0,1,4,0,0,0,47,13,5,72.2,https://fbref.com/en/players/610aa1e9/Luca-Kilian
2021,Mainz 05,Bundesliga,Dominik Kohr,GER,MF,26,1994,14.1,3,0,0,36,21,0,3,29,29,0,0,0,162,30,18,62.5,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2021,Mainz 05,Bundesliga,Pierre Kunde,CMR,MF,25,1995,5.7,1,0,0,12,9,1,3,7,6,0,0,0,74,1,3,25,https://fbref.com/en/players/9ceb7642/Pierre-Kunde
2021,Mainz 05,Bundesliga,Danny Latza,GER,MF,30,1989,20,8,0,0,40,31,1,16,27,31,0,0,0,228,27,38,41.5,https://fbref.com/en/players/33b554b7/Danny-Latza
2021,Mainz 05,Bundesliga,Aarón Martín,ESP,DF,23,1997,2.9,0,0,0,3,0,0,13,3,2,0,0,0,17,0,2,0,https://fbref.com/en/players/2f3e911a/Aaron-Martin
2021,Mainz 05,Bundesliga,Jean-Philippe Mateta,FRA,FW,23,1997,11.1,2,0,0,9,9,13,4,1,5,1,0,0,50,23,32,41.8,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta
2021,Mainz 05,Bundesliga,Phillipp Mwene,AUT,DF,26,1994,18.6,3,0,0,32,17,1,53,24,34,0,1,0,135,14,22,38.9,https://fbref.com/en/players/2ff76adc/Phillipp-Mwene
2021,Mainz 05,Bundesliga,Paul Nebel,GER,"MF,FW",17,2002,0.6,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,NA,https://fbref.com/en/players/1b6d8083/Paul-Nebel
2021,Mainz 05,Bundesliga,Moussa Niakhate,FRA,DF,24,1996,31.8,10,1,1,51,11,2,27,40,35,0,3,0,291,71,52,57.7,https://fbref.com/en/players/00242715/Moussa-Niakhate
2021,Mainz 05,Bundesliga,Karim Onisiwo,AUT,FW,28,1992,20.5,2,0,0,39,36,17,37,10,20,1,0,0,104,62,91,40.5,https://fbref.com/en/players/f26834c7/Karim-Onisiwo
2021,Mainz 05,Bundesliga,Levin Öztunalı,GER,"DF,FW",24,1996,8.4,0,0,0,7,6,4,18,15,16,0,0,0,58,9,6,60,https://fbref.com/en/players/66385c46/Levin-Oztunali
2021,Mainz 05,Bundesliga,Matondo-Merveille Papela,GER,DF,19,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/b4b08774/Matondo-Merveille-Papela
2021,Mainz 05,Bundesliga,Robin Quaison,SWE,"FW,MF",26,1993,16.4,1,0,0,21,12,3,6,9,9,0,0,0,92,23,55,29.5,https://fbref.com/en/players/74c7c2db/Robin-Quaison
2021,Mainz 05,Bundesliga,Jerry St. Juste,NED,DF,23,1996,32,4,0,0,39,26,1,11,61,45,0,0,1,293,65,66,49.6,https://fbref.com/en/players/90339309/Jerry-St-Juste
2021,Mainz 05,Bundesliga,Kevin Stöger,AUT,"MF,FW",26,1993,6,3,0,0,13,17,1,16,11,10,0,0,0,73,3,6,33.3,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2021,Mainz 05,Bundesliga,Ádám Szalai,HUN,FW,32,1987,8.1,1,0,0,22,17,4,7,3,7,0,0,0,54,40,59,40.4,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2021,Mainz 05,Bundesliga,Niklas Tauer,GER,"MF,DF",19,2001,0.8,0,0,0,0,1,0,1,0,0,0,0,0,10,4,3,57.1,https://fbref.com/en/players/27270af4/Niklas-Tauer
2021,Mainz 05,Bundesliga,Robin Zentner,GER,GK,25,1994,31,2,0,0,0,5,0,0,0,0,0,0,0,186,0,1,0,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner
2021,RB Leipzig,Bundesliga,Tyler Adams,USA,"DF,MF",21,1999,20.6,3,0,0,31,32,2,12,31,31,0,0,0,227,25,19,56.8,https://fbref.com/en/players/2b09d998/Tyler-Adams
2021,RB Leipzig,Bundesliga,Angeliño,ESP,"DF,FW",23,1997,24,2,0,0,27,28,7,112,32,18,0,0,0,190,17,30,36.2,https://fbref.com/en/players/30941e96/Angelino
2021,RB Leipzig,Bundesliga,Dennis Borkowski,GER,"MF,FW",18,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100,https://fbref.com/en/players/78b9e99c/Dennis-Borkowski
2021,RB Leipzig,Bundesliga,Emil Forsberg,SWE,"FW,MF",28,1991,17.1,0,0,0,20,27,7,13,7,8,2,0,0,70,12,27,30.8,https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg
2021,RB Leipzig,Bundesliga,Péter Gulácsi,HUN,GK,30,1990,33,0,0,0,0,1,0,0,0,0,0,0,0,198,0,1,0,https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi
2021,RB Leipzig,Bundesliga,Amadou Haidara,MLI,"MF,DF",22,1998,21.2,4,0,0,30,22,5,34,30,31,1,0,0,213,41,44,48.2,https://fbref.com/en/players/92432bc6/Amadou-Haidara
2021,RB Leipzig,Bundesliga,Marcel Halstenberg,GER,DF,28,1991,18.3,2,0,0,17,12,4,29,17,24,0,0,0,210,52,25,67.5,https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg
2021,RB Leipzig,Bundesliga,Hwang Hee-chan,KOR,"FW,MF",24,1996,5.1,2,0,0,15,13,2,4,3,5,0,0,0,28,5,11,31.3,https://fbref.com/en/players/169fd162/Hwang-Hee-chan
2021,RB Leipzig,Bundesliga,Benjamin Henrichs,GER,"DF,MF",23,1997,6,3,0,0,10,15,0,13,9,11,0,0,0,57,6,5,54.5,https://fbref.com/en/players/0a89e877/Benjamin-Henrichs
