Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Url
2020,Köln,Bundesliga,Matthias Bader,GER,DF,22,1997,0.1,4,7,57.1,56,15,2,2,100,2,5,40,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3489184e/Matthias-Bader
2020,Köln,Bundesliga,Sebastiaan Bornauw,BEL,DF,20,1999,27.2,995,1214,82,24979,8401,166,191,86.9,559,602,92.9,267,410,65.1,0,0.5,-0.5,5,66,6,2,63,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
2020,Köln,Bundesliga,Darko Churlinov,MKD,FW,19,2000,0.2,7,11,63.6,124,14,2,3,66.7,5,6,83.3,0,0,NA,0,0,0,1,0,0,0,0,https://fbref.com/en/players/c6608135/Darko-Churlinov
2020,Köln,Bundesliga,Christian Clemens,GER,"MF,FW",27,1991,0.2,0,3,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/612cb8d3/Christian-Clemens
2020,Köln,Bundesliga,Jhon Córdoba,COL,FW,26,1993,22.2,320,408,78.4,5183,504,160,190,84.2,127,158,80.4,20,29,69,2,1.6,0.4,20,15,7,0,14,https://fbref.com/en/players/9f381d8b/Jhon-Cordoba
2020,Köln,Bundesliga,Rafael Czichos,GER,DF,29,1990,24.5,990,1180,83.9,23214,8986,210,239,87.9,548,608,90.1,225,315,71.4,1,0.3,0.7,3,69,3,0,79,https://fbref.com/en/players/b0a0698b/Rafael-Czichos
2020,Köln,Bundesliga,Dominick Drexler,GER,"MF,FW",29,1990,17.6,486,665,73.1,8604,2825,234,283,82.7,176,227,77.5,65,116,56,4,3.4,0.6,27,34,32,11,62,https://fbref.com/en/players/809940aa/Dominick-Drexler
2020,Köln,Bundesliga,Kingsley Ehizibue,NED,DF,24,1995,25.9,850,1137,74.8,16175,6528,339,400,84.8,391,489,80,110,203,54.2,1,1.2,-0.2,17,44,20,9,74,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue
2020,Köln,Bundesliga,Jonas Hector,GER,"MF,DF",29,1990,27,1015,1271,79.9,21709,5296,319,382,83.5,492,571,86.2,196,285,68.8,2,2.9,-0.9,25,84,28,5,113,https://fbref.com/en/players/c2009df3/Jonas-Hector
2020,Köln,Bundesliga,Marco Höger,GER,MF,29,1989,7.5,343,418,82.1,7215,2321,127,150,84.7,146,176,83,65,81,80.2,0,0.1,-0.1,7,39,2,0,39,https://fbref.com/en/players/4114f306/Marco-Hoger
2020,Köln,Bundesliga,Timo Horn,GER,GK,26,1993,34,867,1190,72.9,29553,19778,133,134,99.3,320,320,100,412,734,56.1,0,0,0,0,25,0,0,0,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2020,Köln,Bundesliga,Ismail Jakobs,GER,"FW,DF",19,1999,18.6,389,589,66,6617,2031,197,249,79.1,140,221,63.3,39,77,50.6,2,1.1,0.9,11,16,16,9,30,https://fbref.com/en/players/a0415710/Ismail-Jakobs
2020,Köln,Bundesliga,Florian Kainz,AUT,"FW,MF",26,1992,17.3,456,731,62.4,9983,4287,164,211,77.7,198,265,74.7,92,226,40.7,6,7.1,-1.1,48,51,35,18,84,https://fbref.com/en/players/94c18565/Florian-Kainz
2020,Köln,Bundesliga,Noah Katterbach,GER,DF,18,2001,14.6,520,733,70.9,10150,5189,218,255,85.5,225,283,79.5,74,172,43,0,0.4,-0.4,8,41,10,3,61,https://fbref.com/en/players/e27de4fa/Noah-Katterbach
2020,Köln,Bundesliga,Toni Leistner,GER,DF,28,1990,11.2,524,623,84.1,13345,4806,87,102,85.3,288,315,91.4,148,197,75.1,0,0.1,-0.1,3,43,5,1,31,https://fbref.com/en/players/364445b2/Toni-Leistner
2020,Köln,Bundesliga,Tim Lemperle,GER,"FW,MF",17,2002,0.2,2,2,100,24,8,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/792ffa71/Tim-Lemperle
2020,Köln,Bundesliga,Jorge Meré,ESP,DF,22,1997,6.9,338,381,88.7,8252,2483,54,62,87.1,202,211,95.7,81,107,75.7,0,0.1,-0.1,2,24,0,0,28,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2020,Köln,Bundesliga,Anthony Modeste,FRA,"FW,MF",31,1988,12.6,132,238,55.5,2275,432,60,93,64.5,56,106,52.8,12,26,46.2,1,1,0,3,8,5,1,19,https://fbref.com/en/players/34e4343c/Anthony-Modeste
2020,Köln,Bundesliga,Elvis Rexhbeçaj,GER,MF,21,1997,6.9,168,233,72.1,3191,1036,74,91,81.3,64,85,75.3,25,42,59.5,3,1.3,1.7,8,20,5,2,25,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2020,Köln,Bundesliga,Marcel Risse,GER,"MF,FW",29,1989,1.5,35,70,50,817,426,13,18,72.2,12,20,60,10,25,40,2,0.5,1.5,6,2,2,0,5,https://fbref.com/en/players/140afefb/Marcel-Risse
2020,Köln,Bundesliga,Louis Schaub,AUT,MF,24,1994,6.9,220,281,78.3,3355,945,124,139,89.2,72,88,81.8,16,33,48.5,1,1.4,-0.4,11,17,3,1,20,https://fbref.com/en/players/b50ec54b/Louis-Schaub
2020,Köln,Bundesliga,Kingsley Schindler,GER,"FW,MF",26,1993,9.4,155,248,62.5,2792,1020,74,98,75.5,59,98,60.2,17,33,51.5,2,0.8,1.2,10,10,17,8,22,https://fbref.com/en/players/bd527260/Kingsley-Schindler
2020,Köln,Bundesliga,Benno Schmitz,GER,DF,24,1994,12.9,543,757,71.7,11076,5816,214,239,89.5,228,299,76.3,96,189,50.8,0,1,-1,14,70,20,10,81,https://fbref.com/en/players/ad00b1a8/Benno-Schmitz
2020,Köln,Bundesliga,Ellyes Skhiri,TUN,MF,24,1995,29.7,1190,1401,84.9,22521,5437,472,548,86.1,514,577,89.1,173,225,76.9,3,2.3,0.7,18,84,22,1,124,https://fbref.com/en/players/c2211709/Ellyes-Skhiri
2020,Köln,Bundesliga,Lasse Sobiech,GER,DF,28,1991,1,26,39,66.7,583,134,4,6,66.7,17,26,65.4,5,7,71.4,0,0,0,1,1,0,0,1,https://fbref.com/en/players/c46607bf/Lasse-Sobiech
2020,Köln,Bundesliga,Simon Terodde,GER,"FW,MF",31,1988,9,102,164,62.2,1688,383,46,77,59.7,46,61,75.4,7,13,53.8,1,0.8,0.2,6,6,3,0,11,https://fbref.com/en/players/863ff1ee/Simon-Terodde
2020,Köln,Bundesliga,Jan Thielmann,GER,"FW,MF",17,2002,6.2,103,164,62.8,1847,730,49,66,74.2,37,55,67.3,13,28,46.4,1,0.1,0.9,3,4,4,1,15,https://fbref.com/en/players/fd53759d/Jan-Thielmann
2020,Köln,Bundesliga,Mark Uth,GER,"MF,FW",27,1991,12.9,316,495,63.8,6957,1804,107,138,77.5,128,164,78,75,164,45.7,5,3,2,28,27,15,2,38,https://fbref.com/en/players/a3ddb1b9/Mark-Uth
2020,Köln,Bundesliga,Birger Verstraete,BEL,MF,25,1994,7.4,196,270,72.6,4311,1404,59,71,83.1,91,110,82.7,43,81,53.1,1,0.6,0.4,9,22,4,2,21,https://fbref.com/en/players/28eaa0f3/Birger-Verstraete
2020,Leverkusen,Bundesliga,Lucas Alario,ARG,FW,26,1992,13,227,308,73.7,3353,375,132,177,74.6,60,75,80,18,24,75,1,2.1,-1.1,15,6,9,0,13,https://fbref.com/en/players/834d0be5/Lucas-Alario
2020,Leverkusen,Bundesliga,Nadiem Amiri,GER,"MF,DF",22,1996,20.6,906,1149,78.9,16090,4293,432,489,88.3,322,370,87,119,224,53.1,2,5.9,-3.9,54,73,23,6,96,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2020,Leverkusen,Bundesliga,Charles Aránguiz,CHI,MF,30,1989,23.5,1397,1627,85.9,25553,7830,602,658,91.5,607,675,89.9,169,246,68.7,3,1.8,1.2,23,142,9,0,172,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
2020,Leverkusen,Bundesliga,Leon Bailey,JAM,"FW,MF",21,1997,12.1,326,481,67.8,6112,1878,142,186,76.3,130,171,76,45,95,47.4,3,2.6,0.4,21,17,24,9,39,https://fbref.com/en/players/3a233281/Leon-Bailey
2020,Leverkusen,Bundesliga,Julian Baumgartlinger,AUT,MF,31,1988,19.9,1030,1141,90.3,17772,3665,513,548,93.6,386,420,91.9,103,127,81.1,2,1.9,0.1,14,73,10,0,74,https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger
2020,Leverkusen,Bundesliga,Karim Bellarabi,GER,"FW,DF",29,1990,15.8,487,707,68.9,8072,2612,265,317,83.6,162,238,68.1,53,107,49.5,6,4.2,1.8,24,26,29,11,60,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi
2020,Leverkusen,Bundesliga,Lars Bender,GER,"DF,MF",30,1989,15.3,915,1074,85.2,15899,5753,419,456,91.9,378,443,85.3,96,127,75.6,1,1,0,17,53,12,2,90,https://fbref.com/en/players/c50281a0/Lars-Bender
2020,Leverkusen,Bundesliga,Sven Bender,GER,DF,30,1989,30.3,2318,2499,92.8,49836,12098,581,623,93.3,1354,1417,95.6,364,433,84.1,1,0.1,0.9,3,72,4,0,88,https://fbref.com/en/players/070ec0b1/Sven-Bender
2020,Leverkusen,Bundesliga,Kerem Demirbay,GER,MF,26,1993,17.5,947,1214,78,18600,5956,407,458,88.9,370,438,84.5,154,275,56,5,3.8,1.2,41,103,11,1,102,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2020,Leverkusen,Bundesliga,Moussa Diaby,FRA,"FW,MF",20,1999,19.7,515,700,73.6,8277,1795,282,330,85.5,173,234,73.9,47,89,52.8,5,4.7,0.3,34,24,27,14,43,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
2020,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,28,1991,11.4,849,936,90.7,18484,5673,231,244,94.7,455,489,93,158,189,83.6,0,0.1,-0.1,1,71,3,0,58,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2020,Leverkusen,Bundesliga,Kai Havertz,GER,"MF,FW",20,1999,27.3,1207,1416,85.2,18815,3725,681,755,90.2,414,470,88.1,81,106,76.4,6,6.2,-0.2,53,101,37,5,106,https://fbref.com/en/players/fed7cb61/Kai-Havertz
2020,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,29,1989,34,1220,1596,76.4,35730,21089,166,167,99.4,572,580,98.6,479,845,56.7,0,0,0,0,11,0,0,0,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2020,Leverkusen,Bundesliga,Exequiel Palacios,ARG,MF,20,1998,2,129,151,85.4,2028,458,76,86,88.4,42,48,87.5,9,14,64.3,0,0.2,-0.2,3,10,2,0,7,https://fbref.com/en/players/e82adcab/Exequiel-Palacios
2020,Leverkusen,Bundesliga,Paulinho,BRA,"MF,FW",19,2000,3.4,115,143,80.4,1841,623,62,69,89.9,40,48,83.3,10,20,50,2,1.3,0.7,7,14,8,1,22,https://fbref.com/en/players/53070b63/Paulinho
2020,Leverkusen,Bundesliga,Joel Pohjanpalo,FIN,MF,24,1994,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo
2020,Leverkusen,Bundesliga,Panagiotis Retsos,GRE,DF,20,1998,1.3,85,99,85.9,1472,386,42,45,93.3,34,39,87.2,9,13,69.2,0,0,0,1,5,0,0,5,https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos
2020,Leverkusen,Bundesliga,Daley Sinkgraven,NED,DF,24,1995,10.1,626,738,84.8,12060,3680,235,257,91.4,305,345,88.4,78,119,65.5,1,0.7,0.3,9,40,6,2,39,https://fbref.com/en/players/73000a79/Daley-Sinkgraven
2020,Leverkusen,Bundesliga,Jonathan Tah,GER,DF,23,1996,23.2,1831,2023,90.5,40146,11020,436,467,93.4,1031,1086,94.9,348,438,79.5,1,0.5,0.5,4,103,5,1,109,https://fbref.com/en/players/bd142efb/Jonathan-Tah
2020,Leverkusen,Bundesliga,Edmond Tapsoba,BFA,DF,20,1999,11.8,1010,1096,92.2,23268,5892,209,227,92.1,571,597,95.6,225,258,87.2,0,0.2,-0.2,1,35,0,0,29,https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba
2020,Leverkusen,Bundesliga,Kevin Volland,GER,FW,27,1992,22.7,429,604,71,6712,1634,222,284,78.2,142,198,71.7,39,64,60.9,7,5.7,1.3,34,34,22,5,54,https://fbref.com/en/players/64f69877/Kevin-Volland
2020,Leverkusen,Bundesliga,Mitchell Weiser,GER,DF,25,1994,13,827,1040,79.5,13336,4331,429,477,89.9,329,397,82.9,54,98,55.1,0,0.5,-0.5,6,47,13,6,60,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2020,Leverkusen,Bundesliga,Wendell,BRA,DF,26,1993,21.1,1612,1888,85.4,29924,9083,629,690,91.2,816,913,89.4,155,233,66.5,2,1.6,0.4,15,100,7,1,99,https://fbref.com/en/players/f9acca3a/Wendell
2020,Leverkusen,Bundesliga,Florian Wirtz,GER,"FW,MF",16,2003,4.1,152,186,81.7,2124,401,89,102,87.3,49,61,80.3,7,11,63.6,0,0.2,-0.2,3,4,2,0,6,https://fbref.com/en/players/e7fcf289/Florian-Wirtz
2020,M'Gladbach,Bundesliga,László Bénes,SVK,MF,21,1997,10,399,522,76.4,8174,2714,159,180,88.3,156,199,78.4,79,126,62.7,4,2.7,1.3,25,58,11,3,57,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2020,M'Gladbach,Bundesliga,Keanan Bennetts,ENG,MF,20,1999,0,1,1,100,18,0,0,0,NA,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f4c7c708/Keanan-Bennetts
2020,M'Gladbach,Bundesliga,Ramy Bensebaini,ALG,DF,24,1995,16.1,732,926,79,12832,4961,346,396,87.4,304,364,83.5,73,123,59.3,3,2.5,0.5,13,41,9,4,56,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
2020,M'Gladbach,Bundesliga,Louis Beyer,GER,DF,19,2000,1.2,33,41,80.5,591,155,11,11,100,19,23,82.6,1,5,20,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9af1f9ff/Louis-Beyer
2020,M'Gladbach,Bundesliga,Mamadou Doucouré,FRA,MF,21,1998,0,9,9,100,160,4,4,4,100,4,4,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7bd5b8fd/Mamadou-Doucoure
2020,M'Gladbach,Bundesliga,Nico Elvedi,SUI,DF,22,1996,29.1,1605,1740,92.2,33611,7652,446,486,91.8,880,927,94.9,264,294,89.8,0,0.1,-0.1,1,38,0,0,56,https://fbref.com/en/players/48035304/Nico-Elvedi
2020,M'Gladbach,Bundesliga,Breel Embolo,SUI,"FW,MF",22,1997,17.2,294,390,75.4,4508,922,165,196,84.2,99,128,77.3,20,32,62.5,5,4.8,0.2,20,24,11,1,29,https://fbref.com/en/players/0b4f388a/Breel-Embolo
2020,M'Gladbach,Bundesliga,Matthias Ginter,GER,DF,25,1994,30.9,1852,2156,85.9,41890,14589,455,496,91.7,1044,1111,94,343,525,65.3,1,1.2,-0.2,6,121,10,0,152,https://fbref.com/en/players/f521b80a/Matthias-Ginter
2020,M'Gladbach,Bundesliga,Patrick Herrmann,GER,"FW,MF",28,1991,16.1,375,529,70.9,6177,1811,202,247,81.8,127,178,71.3,37,78,47.4,6,5.1,0.9,25,20,21,5,46,https://fbref.com/en/players/dfb6490a/Patrick-Herrmann
2020,M'Gladbach,Bundesliga,Jonas Hofmann,GER,"MF,FW",27,1992,18.1,702,882,79.6,14247,3954,275,311,88.4,274,323,84.8,129,202,63.9,3,4,-1,34,57,18,3,67,https://fbref.com/en/players/2903a856/Jonas-Hofmann
2020,M'Gladbach,Bundesliga,Tony Jantschke,GER,DF,29,1990,11.2,538,646,83.3,11907,4543,140,157,89.2,288,323,89.2,106,148,71.6,0,0.9,-0.9,8,41,7,2,55,https://fbref.com/en/players/34b54da7/Tony-Jantschke
2020,M'Gladbach,Bundesliga,Fabian Johnson,USA,"MF,DF",31,1987,3,89,116,76.7,1416,514,50,59,84.7,27,36,75,8,11,72.7,0,0.1,-0.1,1,4,1,0,10,https://fbref.com/en/players/76e5da9d/Fabian-Johnson
2020,M'Gladbach,Bundesliga,Christoph Kramer,GER,MF,28,1991,16.3,796,935,85.1,13898,3533,381,428,89,315,363,86.8,83,110,75.5,0,0.4,-0.4,7,55,10,1,58,https://fbref.com/en/players/496aeede/Christoph-Kramer
2020,M'Gladbach,Bundesliga,Stefan Lainer,AUT,DF,26,1992,30.1,1105,1564,70.7,21647,9830,446,547,81.5,486,641,75.8,164,304,53.9,3,3.8,-0.8,41,85,47,27,133,https://fbref.com/en/players/4aea5077/Stefan-Lainer
2020,M'Gladbach,Bundesliga,Torben Müsel,GER,FW,20,1999,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d01b9ad6/Torben-Musel
2020,M'Gladbach,Bundesliga,Florian Neuhaus,GER,MF,22,1997,26.2,1052,1275,82.5,19515,5637,459,527,87.1,432,506,85.4,138,201,68.7,2,3.1,-1.1,27,82,30,2,129,https://fbref.com/en/players/36a59ba4/Florian-Neuhaus
2020,M'Gladbach,Bundesliga,Alassane Pléa,FRA,FW,26,1993,23.8,519,718,72.3,8237,2098,298,369,80.8,154,210,73.3,52,79,65.8,10,6.4,3.6,38,43,31,8,67,https://fbref.com/en/players/bc6bd723/Alassane-Plea
2020,M'Gladbach,Bundesliga,Raffael,BRA,MF,34,1985,0.7,37,48,77.1,525,165,22,24,91.7,11,12,91.7,3,7,42.9,0,0.2,-0.2,4,2,2,0,5,https://fbref.com/en/players/791af558/Raffael
2020,M'Gladbach,Bundesliga,Yann Sommer,SUI,GK,30,1988,34,1270,1545,82.2,35784,17975,200,205,97.6,642,647,99.2,426,689,61.8,0,0,0,0,9,0,0,1,https://fbref.com/en/players/420c18a1/Yann-Sommer
2020,M'Gladbach,Bundesliga,Lars Stindl,GER,"MF,FW",30,1988,15.9,616,762,80.8,10533,1770,301,350,86,233,274,85,70,99,70.7,3,3.3,-0.3,27,47,13,2,49,https://fbref.com/en/players/7cd6badb/Lars-Stindl
2020,M'Gladbach,Bundesliga,Tobias Strobl,GER,"MF,DF",29,1990,6.8,347,394,88.1,7051,2330,116,126,92.1,173,185,93.5,57,77,74,0,0.3,-0.3,4,34,4,0,38,https://fbref.com/en/players/17780d2b/Tobias-Strobl
2020,M'Gladbach,Bundesliga,Marcus Thuram,FRA,FW,21,1997,24.5,473,691,68.5,6322,1699,297,389,76.3,129,191,67.5,21,49,42.9,8,6.8,1.2,29,19,21,1,54,https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram
2020,M'Gladbach,Bundesliga,Ibrahima Traoré,GUI,FW,31,1988,1.7,45,60,75,786,265,18,23,78.3,23,28,82.1,3,6,50,1,0.7,0.3,4,3,5,0,11,https://fbref.com/en/players/096a77c4/Ibrahima-Traore
2020,M'Gladbach,Bundesliga,Oscar Wendt,SWE,DF,33,1985,18.7,803,1063,75.5,14343,6772,333,375,88.8,404,485,83.3,62,171,36.3,2,2.1,-0.1,20,45,21,9,75,https://fbref.com/en/players/b69261a0/Oscar-Wendt
2020,M'Gladbach,Bundesliga,Denis Zakaria,SUI,"MF,DF",22,1996,21.6,787,908,86.7,14796,3781,332,369,90,316,361,87.5,122,147,83,2,0.9,1.1,11,62,12,0,88,https://fbref.com/en/players/384d58d9/Denis-Zakaria
2020,Mainz 05,Bundesliga,Taiwo Awoniyi,NGA,FW,21,1997,5.4,74,102,72.5,1205,345,39,44,88.6,25,34,73.5,7,12,58.3,0,0.9,-0.9,7,8,4,3,5,https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi
2020,Mainz 05,Bundesliga,Ridle Baku,GER,"DF,MF",21,1998,26.1,830,1158,71.7,16301,5889,340,408,83.3,340,474,71.7,137,236,58.1,3,3.1,-0.1,25,63,38,17,103,https://fbref.com/en/players/442b56fa/Ridle-Baku
2020,Mainz 05,Bundesliga,Leandro Barreiro Martins,LUX,MF,19,2000,10.4,275,368,74.7,5103,1464,117,144,81.3,117,147,79.6,37,62,59.7,2,0.2,1.8,5,27,2,0,40,https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins
2020,Mainz 05,Bundesliga,Jean-Paul Boëtius,NED,MF,25,1994,25.2,698,919,76,13052,4231,322,385,83.6,248,312,79.5,108,168,64.3,5,3.4,1.6,36,94,23,1,126,https://fbref.com/en/players/635f2732/Jean-Paul-Boetius
2020,Mainz 05,Bundesliga,Daniel Brosinski,GER,DF,31,1988,19,664,1055,62.9,15086,8183,216,259,83.4,291,404,72,153,363,42.1,4,3.6,0.4,54,50,36,12,85,https://fbref.com/en/players/a7813ac4/Daniel-Brosinski
2020,Mainz 05,Bundesliga,Jeffrey Bruma,NED,DF,27,1991,7.5,261,296,88.2,6096,1947,58,64,90.6,140,150,93.3,61,80,76.3,0,0,0,0,15,0,0,16,https://fbref.com/en/players/fbffc4b1/Jeffrey-Bruma
2020,Mainz 05,Bundesliga,Jonathan Burkardt,GER,FW,19,2000,2.8,40,52,76.9,571,109,21,21,100,13,15,86.7,2,5,40,0,0.1,-0.1,1,2,2,0,5,https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt
2020,Mainz 05,Bundesliga,Ji Dong-won,KOR,FW,28,1991,1.1,14,23,60.9,184,35,10,11,90.9,2,6,33.3,1,4,25,0,0,0,0,0,0,0,1,https://fbref.com/en/players/7d841904/Ji-Dong-won
2020,Mainz 05,Bundesliga,Edimilson Fernandes,SUI,"MF,DF",23,1996,16.5,614,723,84.9,12399,3454,249,277,89.9,255,293,87,99,133,74.4,0,0.6,-0.6,8,63,7,1,65,https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes
2020,Mainz 05,Bundesliga,Alexander Hack,GER,DF,25,1993,8.9,320,412,77.7,7448,3066,88,103,85.4,151,167,90.4,77,125,61.6,0,0.2,-0.2,4,34,3,0,39,https://fbref.com/en/players/a5ec3ede/Alexander-Hack
2020,Mainz 05,Bundesliga,Pierre Kunde,CMR,MF,24,1995,20.7,795,1022,77.8,16350,4427,314,362,86.7,326,384,84.9,146,241,60.6,0,1.8,-1.8,11,91,15,5,92,https://fbref.com/en/players/9ceb7642/Pierre-Kunde
2020,Mainz 05,Bundesliga,Danny Latza,GER,MF,29,1989,15.3,494,613,80.6,9965,2561,179,209,85.6,226,261,86.6,82,121,67.8,2,1.4,0.6,20,42,12,1,63,https://fbref.com/en/players/33b554b7/Danny-Latza
2020,Mainz 05,Bundesliga,Aarón Martín,ESP,DF,22,1997,19.9,662,912,72.6,11891,4792,311,347,89.6,267,350,76.3,79,188,42,0,3.4,-3.4,31,39,18,12,54,https://fbref.com/en/players/2f3e911a/Aaron-Martin
2020,Mainz 05,Bundesliga,Jean-Philippe Mateta,FRA,FW,22,1997,11.7,132,204,64.7,1934,225,78,105,74.3,42,67,62.7,8,15,53.3,1,0.4,0.6,5,6,2,0,7,https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta
2020,Mainz 05,Bundesliga,Alexandru Maxim,ROU,MF,29,1990,1.3,61,78,78.2,1150,318,33,36,91.7,16,18,88.9,11,21,52.4,0,0.5,-0.5,5,5,0,0,3,https://fbref.com/en/players/61fc9685/Alexandru-Maxim
2020,Mainz 05,Bundesliga,Florian Müller,GER,GK,21,1997,12.5,350,482,72.6,10659,6703,57,57,100,172,173,99.4,118,249,47.4,0,0,0,0,7,0,0,0,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2020,Mainz 05,Bundesliga,Phillipp Mwene,AUT,DF,25,1994,3.5,93,155,60,1803,797,44,55,80,33,57,57.9,14,32,43.8,0,0.1,-0.1,2,7,1,0,12,https://fbref.com/en/players/2ff76adc/Phillipp-Mwene
2020,Mainz 05,Bundesliga,Moussa Niakhate,FRA,DF,23,1996,33,1177,1450,81.2,27289,9847,293,327,89.6,604,683,88.4,271,403,67.2,2,1,1,12,91,7,1,100,https://fbref.com/en/players/00242715/Moussa-Niakhate
2020,Mainz 05,Bundesliga,Karim Onisiwo,AUT,FW,27,1992,19.2,230,359,64.1,3516,816,122,169,72.2,82,112,73.2,13,39,33.3,6,4,2,28,13,13,4,22,https://fbref.com/en/players/f26834c7/Karim-Onisiwo
2020,Mainz 05,Bundesliga,Levin Öztunalı,GER,"MF,FW",23,1996,19.8,349,535,65.2,5860,2032,175,229,76.4,112,171,65.5,47,85,55.3,3,2.6,0.4,26,29,28,8,65,https://fbref.com/en/players/66385c46/Levin-Oztunali
2020,Mainz 05,Bundesliga,Ronaël Pierre-Gabriel,FRA,DF,21,1998,6.4,197,279,70.6,3884,1886,74,93,79.6,92,124,74.2,28,49,57.1,1,0.4,0.6,4,25,7,3,24,https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel
2020,Mainz 05,Bundesliga,Robin Quaison,SWE,"FW,MF",25,1993,28.9,408,577,70.7,6591,1424,217,274,79.2,138,186,74.2,36,77,46.8,2,2.6,-0.6,25,30,20,0,43,https://fbref.com/en/players/74c7c2db/Robin-Quaison
2020,Mainz 05,Bundesliga,Jerry St. Juste,NED,DF,22,1996,23.5,854,962,88.8,19183,6242,226,240,94.2,433,465,93.1,186,235,79.1,2,0.6,1.4,3,43,2,1,42,https://fbref.com/en/players/90339309/Jerry-St-Juste
2020,Mainz 05,Bundesliga,Ádám Szalai,HUN,FW,31,1987,12.7,198,308,64.3,2749,588,115,169,68,55,91,60.4,12,23,52.2,1,1,0,14,16,2,0,17,https://fbref.com/en/players/53e07d0b/Adam-Szalai
2020,Mainz 05,Bundesliga,Robin Zentner,GER,GK,24,1994,21.5,512,800,64,16360,10993,88,88,100,218,221,98.6,202,487,41.5,0,0.1,-0.1,1,21,0,0,2,https://fbref.com/en/players/5c4bf6ba/Robin-Zentner
2020,Paderborn 07,Bundesliga,Christopher Antwi-Adjei,GHA,"MF,FW",25,1994,27.4,603,846,71.3,10471,3402,291,365,79.7,237,305,77.7,61,124,49.2,2,3.1,-1.1,42,29,31,9,64,https://fbref.com/en/players/0a3f6cde/Christopher-Antwi-Adjei
2020,Paderborn 07,Bundesliga,Jamilu Collins,NGA,DF,24,1994,29.6,1346,1768,76.1,25668,10896,538,632,85.1,636,757,84,162,298,54.4,2,1.4,0.6,20,116,10,3,131,https://fbref.com/en/players/33a95e0a/Jamilu-Collins
2020,Paderborn 07,Bundesliga,Mohamed Dräger,TUN,DF,23,1996,16.2,630,818,77,12661,4208,210,263,79.8,307,365,84.1,99,137,72.3,3,0.8,2.2,12,29,13,3,57,https://fbref.com/en/players/8954fddc/Mohamed-Drager
2020,Paderborn 07,Bundesliga,Antony Evans,ENG,"MF,DF",20,1998,1.7,39,71,54.9,931,489,13,21,61.9,14,21,66.7,11,26,42.3,0,0.6,-0.6,6,4,3,2,9,https://fbref.com/en/players/cce7087c/Antony-Evans
2020,Paderborn 07,Bundesliga,Samúel Friðjónsson,ISL,"MF,DF",23,1996,2.1,87,103,84.5,1612,318,37,41,90.2,37,42,88.1,13,19,68.4,0,0,0,0,2,0,0,5,https://fbref.com/en/players/55557b25/Samuel-Fridjonsson
