Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2019,Werder Bremen,Bundesliga,Max Kruse,GER,"FW,MF",30,1988,32,32,2832,31.5,11,9,8,3,3,0,0,0.35,0.29,0.64,0.25,0.54,10,7.8,6.2,14,0.32,0.2,0.51,0.25,0.44,https://fbref.com/en/players/f9446dcd/Max-Kruse
2019,Werder Bremen,Bundesliga,Sebastian Langkamp,GER,DF,30,1988,21,15,1414,15.7,0,0,0,0,0,4,0,0,0,0,0,0,0.5,0.5,0.9,1.5,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/74d70fb5/Sebastian-Langkamp
2019,Werder Bremen,Bundesliga,Kevin Möhwald,GER,"MF,FW",25,1993,23,7,873,9.7,3,1,3,0,0,2,0,0.31,0.1,0.41,0.31,0.41,1.1,1.1,1.1,2.2,0.11,0.12,0.23,0.11,0.23,https://fbref.com/en/players/a5ce09f2/Kevin-Mohwald
2019,Werder Bremen,Bundesliga,Niklas Moisander,FIN,DF,32,1985,30,30,2637,29.3,0,0,0,0,0,7,1,0,0,0,0,0,0.4,0.4,0.8,1.2,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/00844823/Niklas-Moisander
2019,Werder Bremen,Bundesliga,Yuya Osako,JPN,"FW,MF",28,1990,21,15,1346,15,3,2,3,0,0,2,0,0.2,0.13,0.33,0.2,0.33,3.7,3.7,2.4,6.1,0.25,0.16,0.41,0.25,0.41,https://fbref.com/en/players/f69fba57/Yuya-Osako
2019,Werder Bremen,Bundesliga,Jiří Pavlenka,CZE,GK,26,1992,34,34,2977,33.1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka
2019,Werder Bremen,Bundesliga,Claudio Pizarro,PER,FW,39,1978,26,3,692,7.7,5,2,5,0,0,1,0,0.65,0.26,0.91,0.65,0.91,3.5,3.5,0.6,4.1,0.46,0.07,0.53,0.46,0.53,https://fbref.com/en/players/54b6ee79/Claudio-Pizarro
2019,Werder Bremen,Bundesliga,Luca Plogmann,GER,GK,18,2000,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/206c37d3/Luca-Plogmann
2019,Werder Bremen,Bundesliga,Milot Rashica,KVX,"FW,MF",22,1996,26,19,1550,17.2,9,5,8,1,1,1,0,0.52,0.29,0.81,0.46,0.75,7,6.2,3.8,10,0.4,0.22,0.63,0.36,0.58,https://fbref.com/en/players/6c6a3300/Milot-Rashica
2019,Werder Bremen,Bundesliga,Nuri Şahin,TUR,MF,29,1988,20,19,1476,16.4,1,1,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,0.6,0.6,1.1,1.7,0.03,0.07,0.1,0.03,0.1,https://fbref.com/en/players/f4081572/Nuri-Sahin
2019,Werder Bremen,Bundesliga,Josh Sargent,USA,FW,18,2000,10,1,212,2.4,2,0,2,0,0,1,0,0.85,0,0.85,0.85,0.85,1.5,1.5,0.2,1.7,0.64,0.07,0.71,0.64,0.71,https://fbref.com/en/players/a8d4428b/Josh-Sargent
2019,Werder Bremen,Bundesliga,Miloš Veljković,SRB,DF,22,1995,23,21,1877,20.9,1,0,1,0,0,7,2,0.05,0,0.05,0.05,0.05,0.8,0.8,0.2,1,0.04,0.01,0.05,0.04,0.05,https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic
2019,Wolfsburg,Bundesliga,Maximilian Arnold,GER,MF,24,1994,33,33,2872,31.9,2,6,2,0,0,7,0,0.06,0.19,0.25,0.06,0.25,2,2,3.4,5.4,0.06,0.11,0.17,0.06,0.17,https://fbref.com/en/players/86e119e0/Maximilian-Arnold
2019,Wolfsburg,Bundesliga,Josip Brekalo,CRO,"FW,MF",20,1998,25,15,1415,15.7,3,3,3,0,0,2,0,0.19,0.19,0.38,0.19,0.38,2.2,2.2,1.6,3.8,0.14,0.1,0.24,0.14,0.24,https://fbref.com/en/players/d4a2533d/Josip-Brekalo
2019,Wolfsburg,Bundesliga,John Brooks,USA,DF,25,1993,29,29,2610,29,3,2,3,0,0,7,0,0.1,0.07,0.17,0.1,0.17,3.1,3.1,1,4.1,0.11,0.04,0.14,0.11,0.14,https://fbref.com/en/players/e27da244/John-Brooks
2019,Wolfsburg,Bundesliga,Jakub Błaszczykowski,POL,FW,32,1985,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2b350e6b/Jakub-Blaszczykowski
2019,Wolfsburg,Bundesliga,Ignacio Camacho,ESP,MF,28,1990,6,6,540,6,0,0,0,0,0,3,0,0,0,0,0,0,0.5,0.5,0.5,1,0.08,0.09,0.17,0.08,0.17,https://fbref.com/en/players/8ed9b33a/Ignacio-Camacho
2019,Wolfsburg,Bundesliga,Koen Casteels,BEL,GK,26,1992,26,26,2295,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/db401046/Koen-Casteels
2019,Wolfsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,20,1997,11,2,244,2.7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai
2019,Wolfsburg,Bundesliga,Yannick Gerhardt,GER,MF,24,1994,30,28,2455,27.3,2,2,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,3.2,3.2,2.2,5.4,0.12,0.08,0.2,0.12,0.2,https://fbref.com/en/players/62ab9184/Yannick-Gerhardt
2019,Wolfsburg,Bundesliga,Daniel Ginczek,GER,FW,27,1991,24,12,1276,14.2,6,2,6,0,0,4,0,0.42,0.14,0.56,0.42,0.56,3.8,3.8,1.6,5.4,0.27,0.11,0.38,0.27,0.38,https://fbref.com/en/players/e5f63987/Daniel-Ginczek
2019,Wolfsburg,Bundesliga,Josuha Guilavogui,FRA,MF,27,1990,19,18,1570,17.4,2,1,2,0,0,5,0,0.11,0.06,0.17,0.11,0.17,1.2,1.2,0.3,1.5,0.07,0.02,0.08,0.07,0.08,https://fbref.com/en/players/e6c43eec/Josuha-Guilavogui
2019,Wolfsburg,Bundesliga,Gian-Luca Itter,GER,DF,19,1999,2,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter
2019,Wolfsburg,Bundesliga,Sebastian Jung,GER,DF,28,1990,1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,0.07,https://fbref.com/en/players/86b30561/Sebastian-Jung
2019,Wolfsburg,Bundesliga,Felix Klaus,GER,"FW,MF",25,1992,15,5,443,4.9,1,1,1,0,0,0,0,0.2,0.2,0.41,0.2,0.41,2.3,2.3,1.7,4,0.47,0.34,0.81,0.47,0.81,https://fbref.com/en/players/aeda1f69/Felix-Klaus
2019,Wolfsburg,Bundesliga,Robin Knoche,GER,DF,26,1992,31,31,2790,31,3,0,3,0,0,0,0,0.1,0,0.1,0.1,0.1,2,2,0.2,2.2,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/6bd5cd5d/Robin-Knoche
2019,Wolfsburg,Bundesliga,Yunus Mallı,TUR,"MF,FW",26,1992,21,5,701,7.8,1,1,0,1,1,0,0,0.13,0.13,0.26,0,0.13,1.4,0.7,1.5,2.2,0.18,0.2,0.38,0.08,0.28,https://fbref.com/en/players/f3722c97/Yunus-Malli
2019,Wolfsburg,Bundesliga,Admir Mehmedi,SUI,"FW,MF",27,1991,26,20,1692,18.8,6,5,6,0,0,1,0,0.32,0.27,0.59,0.32,0.59,3.2,3.2,3.8,7,0.17,0.2,0.37,0.17,0.37,https://fbref.com/en/players/b500b384/Admir-Mehmedi
2019,Wolfsburg,Bundesliga,Pavao Pervan,AUT,GK,30,1987,9,8,765,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c89e8aae/Pavao-Pervan
2019,Wolfsburg,Bundesliga,Elvis Rexhbeçaj,GER,MF,20,1997,24,13,1144,12.7,2,2,2,0,0,4,0,0.16,0.16,0.31,0.16,0.31,0.7,0.7,1.1,1.8,0.06,0.09,0.14,0.06,0.14,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2019,Wolfsburg,Bundesliga,Jérôme Roussillon,FRA,DF,25,1993,28,28,2461,27.3,3,4,3,0,0,4,0,0.11,0.15,0.26,0.11,0.26,2.2,2.2,2.9,5.1,0.08,0.11,0.19,0.08,0.19,https://fbref.com/en/players/13203c45/Jerome-Roussillon
2019,Wolfsburg,Bundesliga,Renato Steffen,SUI,"FW,MF",26,1991,31,18,1503,16.7,5,1,5,0,0,4,0,0.3,0.06,0.36,0.3,0.36,3,3,1.7,4.7,0.18,0.1,0.28,0.18,0.28,https://fbref.com/en/players/dd669209/Renato-Steffen
2019,Wolfsburg,Bundesliga,Marcel Tisserand,COD,DF,25,1993,10,10,886,9.8,1,0,1,0,0,2,0,0.1,0,0.1,0.1,0.1,1.7,1.7,0.1,1.8,0.17,0.01,0.18,0.17,0.18,https://fbref.com/en/players/45954ec7/Marcel-Tisserand
2019,Wolfsburg,Bundesliga,Paul Verhaegh,NED,DF,34,1983,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,https://fbref.com/en/players/97655ccd/Paul-Verhaegh
2019,Wolfsburg,Bundesliga,Wout Weghorst,NED,FW,25,1992,34,33,2925,32.5,17,7,13,4,4,4,0,0.52,0.22,0.74,0.4,0.62,13.2,10.2,5.3,15.5,0.4,0.16,0.57,0.31,0.48,https://fbref.com/en/players/c4e87b8b/Wout-Weghorst
2019,Wolfsburg,Bundesliga,William,BRA,DF,23,1995,31,30,2675,29.7,2,1,2,0,0,10,0,0.07,0.03,0.1,0.07,0.1,1.6,1.6,2.4,4,0.05,0.08,0.13,0.05,0.13,https://fbref.com/en/players/d4d0a9ad/William
2019,Wolfsburg,Bundesliga,John Yeboah,GER,FW,18,2000,2,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.06,0.73,0.79,0.06,0.79,https://fbref.com/en/players/8dfdc6c3/John-Yeboah
2020,Augsburg,Bundesliga,Daniel Baier,GER,MF,35,1984,23,22,1941,21.6,1,0,1,0,0,6,0,0.05,0,0.05,0.05,0.05,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/f261abcb/Daniel-Baier
2020,Augsburg,Bundesliga,Noah Joel Sarenren Bazee,NGA,FW,22,1996,10,4,381,4.2,1,0,1,0,0,1,0,0.24,0,0.24,0.24,0.24,0.4,0.4,0.4,0.8,0.11,0.08,0.19,0.11,0.19,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2020,Augsburg,Bundesliga,Sergio Córdova,VEN,"FW,MF",21,1997,16,4,367,4.1,2,1,2,0,0,0,0,0.49,0.25,0.74,0.49,0.74,1.8,1.8,0.8,2.6,0.43,0.2,0.63,0.43,0.63,https://fbref.com/en/players/229cd98a/Sergio-Cordova
2020,Augsburg,Bundesliga,Ohis Felix Uduokhai,GER,DF,21,1997,26,21,1966,21.8,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.6,0.8,0.01,0.03,0.04,0.01,0.04,https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai
2020,Augsburg,Bundesliga,Alfreð Finnbogason,ISL,FW,30,1989,21,10,966,10.7,3,1,2,1,1,1,0,0.28,0.09,0.37,0.19,0.28,4.3,3.5,2,5.5,0.4,0.18,0.58,0.33,0.51,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason
2020,Augsburg,Bundesliga,Raphael Framberger,GER,DF,23,1995,18,12,1175,13.1,0,2,0,0,0,3,0,0,0.15,0.15,0,0.15,0.3,0.3,0.7,1,0.02,0.05,0.08,0.02,0.08,https://fbref.com/en/players/626fab5f/Raphael-Framberger
2020,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,28,1991,21,18,1645,18.3,0,1,0,0,0,5,0,0,0.05,0.05,0,0.05,0,0,0.3,0.3,0,0.02,0.02,0,0.02,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
2020,Augsburg,Bundesliga,Michael Gregoritsch,AUT,"MF,FW",25,1994,6,4,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,0.05,0.08,0.13,0.05,0.13,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2020,Augsburg,Bundesliga,Carlos Gruezo,ECU,MF,24,1995,11,10,886,9.8,0,1,0,0,0,3,0,0,0.1,0.1,0,0.1,0.2,0.2,0.2,0.4,0.02,0.02,0.04,0.02,0.04,https://fbref.com/en/players/f2dd9a21/Carlos-Gruezo
2020,Augsburg,Bundesliga,André Hahn,GER,"FW,MF",28,1990,15,8,702,7.8,1,0,1,0,1,6,1,0.13,0,0.13,0.13,0.13,2.4,1.6,0.8,2.4,0.31,0.1,0.41,0.21,0.31,https://fbref.com/en/players/cd82452e/Andre-Hahn
2020,Augsburg,Bundesliga,Iago,BRA,"DF,MF",22,1997,10,7,674,7.5,1,1,1,0,0,0,0,0.13,0.13,0.27,0.13,0.27,0.5,0.5,0.1,0.7,0.07,0.01,0.09,0.07,0.09,https://fbref.com/en/players/054849d2/Iago
2020,Augsburg,Bundesliga,Tin Jedvaj,CRO,DF,23,1995,31,30,2638,29.3,2,0,2,0,0,6,0,0.07,0,0.07,0.07,0.07,1.5,1.5,0.2,1.7,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/f820504e/Tin-Jedvaj
2020,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",21,1997,10,5,457,5.1,1,0,1,0,0,0,0,0.2,0,0.2,0.2,0.2,0.3,0.3,0.1,0.4,0.07,0.01,0.08,0.07,0.08,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
2020,Augsburg,Bundesliga,Rani Khedira,GER,MF,25,1994,32,32,2649,29.4,0,2,0,0,0,8,0,0,0.07,0.07,0,0.07,0.6,0.6,1.2,1.8,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/59e4b92e/Rani-Khedira
2020,Augsburg,Bundesliga,Tomáš Koubek,CZE,GK,26,1992,24,24,2160,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,https://fbref.com/en/players/dc366c36/Tomas-Koubek
2020,Augsburg,Bundesliga,Stephan Lichtsteiner,SUI,DF,35,1984,20,17,1343,14.9,0,1,0,0,0,5,1,0,0.07,0.07,0,0.07,0,0,0.6,0.6,0,0.04,0.04,0,0.04,https://fbref.com/en/players/99b1d0e6/Stephan-Lichtsteiner
2020,Augsburg,Bundesliga,Eduard Löwen,GER,"MF,FW",22,1997,16,7,671,7.5,2,1,2,0,0,0,0,0.27,0.13,0.4,0.27,0.4,0.7,0.7,0.8,1.5,0.1,0.1,0.2,0.1,0.2,https://fbref.com/en/players/70678132/Eduard-Lowen
2020,Augsburg,Bundesliga,Andreas Luthe,GER,GK,32,1987,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7fe12375/Andreas-Luthe
2020,Augsburg,Bundesliga,Philipp Max,GER,DF,25,1993,31,31,2706,30.1,8,6,7,1,1,5,0,0.27,0.2,0.47,0.23,0.43,4,3.2,5.4,8.6,0.13,0.18,0.31,0.11,0.29,https://fbref.com/en/players/826e8b63/Philipp-Max
2020,Augsburg,Bundesliga,Jan Morávek,CZE,MF,29,1989,11,4,474,5.3,0,1,0,0,0,1,0,0,0.19,0.19,0,0.19,0.1,0.1,0.4,0.4,0.01,0.07,0.08,0.01,0.08,https://fbref.com/en/players/e7d22eae/Jan-Moravek
2020,Augsburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",28,1990,33,31,2720,30.2,13,6,12,1,2,1,0,0.43,0.2,0.63,0.4,0.6,12.6,11.1,5.6,16.6,0.42,0.18,0.6,0.37,0.55,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2020,Augsburg,Bundesliga,Reece Oxford,ENG,MF,20,1998,12,2,375,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.02,0,0.02,0.02,0.02,https://fbref.com/en/players/8b6e0db2/Reece-Oxford
2020,Augsburg,Bundesliga,Mads Pedersen,DEN,DF,22,1996,2,1,96,1.1,0,1,0,0,0,0,0,0,0.94,0.94,0,0.94,0,0,0.6,0.6,0,0.53,0.53,0,0.53,https://fbref.com/en/players/582a5247/Mads-Pedersen
2020,Augsburg,Bundesliga,Marco Richter,GER,"MF,FW",21,1997,31,26,2280,25.3,4,3,4,0,0,2,0,0.16,0.12,0.28,0.16,0.28,4.5,4.5,1.9,6.4,0.18,0.08,0.25,0.18,0.25,https://fbref.com/en/players/f972644c/Marco-Richter
2020,Augsburg,Bundesliga,Julian Schieber,GER,FW,30,1989,2,0,43,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.11,0,0.11,0.11,0.11,https://fbref.com/en/players/37c213cf/Julian-Schieber
2020,Augsburg,Bundesliga,Marek Suchý,CZE,DF,31,1988,7,4,397,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.02,0,0.02,0.02,0.02,https://fbref.com/en/players/c5224618/Marek-Suchy
2020,Augsburg,Bundesliga,Georg Teigl,AUT,"DF,MF",28,1991,3,1,111,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.09,0,0.09,0.09,0.09,https://fbref.com/en/players/c8cfb04d/Georg-Teigl
2020,Augsburg,Bundesliga,Ruben Vargas,SUI,"FW,MF",20,1998,33,29,2530,28.1,6,1,6,0,0,8,0,0.21,0.04,0.25,0.21,0.25,6.9,6.9,3.3,10.2,0.25,0.12,0.36,0.25,0.36,https://fbref.com/en/players/6ecbddf6/Ruben-Vargas
2020,Bayern Munich,Bundesliga,David Alaba,AUT,DF,27,1992,28,27,2498,27.8,1,1,1,0,0,0,0,0.04,0.04,0.07,0.04,0.07,0.7,0.7,2.1,2.8,0.03,0.07,0.1,0.03,0.1,https://fbref.com/en/players/05439de2/David-Alaba
2020,Bayern Munich,Bundesliga,Thiago Alcántara,ESP,MF,28,1991,24,20,1771,19.7,3,0,3,0,0,7,0,0.15,0,0.15,0.15,0.15,2.5,2.5,1,3.5,0.13,0.05,0.18,0.13,0.18,https://fbref.com/en/players/77e84962/Thiago-Alcantara
2020,Bayern Munich,Bundesliga,Oliver Batista-Meier,GER,FW,18,2001,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b7828a08/Oliver-Batista-Meier
2020,Bayern Munich,Bundesliga,Jérôme Boateng,GER,DF,30,1988,24,23,1796,20,0,2,0,0,0,5,1,0,0.1,0.1,0,0.1,0.4,0.4,1.5,1.8,0.02,0.07,0.09,0.02,0.09,https://fbref.com/en/players/2db2fd7b/Jerome-Boateng
2020,Bayern Munich,Bundesliga,Kingsley Coman,FRA,"FW,MF",23,1996,24,17,1505,16.7,4,3,4,0,0,2,0,0.24,0.18,0.42,0.24,0.42,4.2,4.2,3.9,8.1,0.25,0.23,0.48,0.25,0.48,https://fbref.com/en/players/042e8a49/Kingsley-Coman
2020,Bayern Munich,Bundesliga,Philippe Coutinho,BRA,"MF,FW",27,1992,23,15,1411,15.7,8,6,7,1,1,0,0,0.51,0.38,0.89,0.45,0.83,7.7,7,3.5,10.5,0.49,0.22,0.72,0.45,0.67,https://fbref.com/en/players/0ef89a37/Philippe-Coutinho
2020,Bayern Munich,Bundesliga,Mickaël Cuisance,FRA,"MF,FW",19,1999,9,3,307,3.4,1,0,1,0,0,1,0,0.29,0,0.29,0.29,0.29,0.6,0.6,0.2,0.8,0.18,0.05,0.23,0.18,0.23,https://fbref.com/en/players/5722eced/Mickael-Cuisance
2020,Bayern Munich,Bundesliga,Leon Dajaku,GER,"DF,FW",18,2001,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/aeaf1bc1/Leon-Dajaku
2020,Bayern Munich,Bundesliga,Alphonso Davies,CAN,DF,18,2000,29,24,2234,24.8,3,5,3,0,0,4,1,0.12,0.2,0.32,0.12,0.32,2.1,2.1,3.6,5.7,0.09,0.15,0.23,0.09,0.23,https://fbref.com/en/players/d781d855/Alphonso-Davies
2020,Bayern Munich,Bundesliga,Serge Gnabry,GER,"FW,MF",24,1995,31,26,2193,24.4,12,10,12,0,0,0,0,0.49,0.41,0.9,0.49,0.9,12.7,12.7,9.8,22.5,0.52,0.4,0.92,0.52,0.92,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2020,Bayern Munich,Bundesliga,Leon Goretzka,GER,MF,24,1995,24,17,1512,16.8,6,5,6,0,0,2,0,0.36,0.3,0.65,0.36,0.65,5.1,5.1,3,8,0.3,0.18,0.48,0.3,0.48,https://fbref.com/en/players/cc86b9a3/Leon-Goretzka
2020,Bayern Munich,Bundesliga,Lucas Hernández,FRA,DF,23,1996,19,10,920,10.2,0,1,0,0,0,3,0,0,0.1,0.1,0,0.1,0.6,0.6,1.1,1.7,0.06,0.11,0.16,0.06,0.16,https://fbref.com/en/players/c3ee18ef/Lucas-Hernandez
2020,Bayern Munich,Bundesliga,Joshua Kimmich,GER,"MF,DF",24,1995,33,32,2818,31.3,4,7,4,0,0,7,0,0.13,0.22,0.35,0.13,0.35,1.3,1.3,8.2,9.6,0.04,0.26,0.31,0.04,0.31,https://fbref.com/en/players/49296448/Joshua-Kimmich
2020,Bayern Munich,Bundesliga,Robert Lewandowski,POL,FW,30,1988,31,31,2759,30.7,34,4,29,5,5,5,0,1.11,0.13,1.24,0.95,1.08,27.5,23.7,5.7,29.4,0.9,0.19,1.08,0.77,0.96,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2020,Bayern Munich,Bundesliga,Javi Martínez,ESP,"DF,MF",30,1988,16,6,675,7.5,0,0,0,0,0,5,1,0,0,0,0,0,0.2,0.2,0,0.2,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/7f97771d/Javi-Martinez
2020,Bayern Munich,Bundesliga,Thomas Müller,GER,"MF,FW",29,1989,33,26,2255,25.1,8,21,8,0,0,5,0,0.32,0.84,1.16,0.32,1.16,8.3,8.3,12.7,20.9,0.33,0.51,0.84,0.33,0.84,https://fbref.com/en/players/3c6089ab/Thomas-Muller
2020,Bayern Munich,Bundesliga,Jamal Musiala,GER,MF,16,2003,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2c0558b8/Jamal-Musiala
2020,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,33,1986,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8778c910/Manuel-Neuer
2020,Bayern Munich,Bundesliga,Álvaro Odriozola,ESP,DF,23,1995,3,2,152,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0.25,0.25,0,0.25,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2020,Bayern Munich,Bundesliga,Kwasi Okyere Wriedt,GHA,FW,25,1994,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,https://fbref.com/en/players/7124239e/Kwasi-Okyere-Wriedt
2020,Bayern Munich,Bundesliga,Benjamin Pavard,FRA,DF,23,1996,32,31,2790,31,4,4,4,0,0,5,0,0.13,0.13,0.26,0.13,0.26,1.7,1.7,3.2,4.9,0.06,0.1,0.16,0.06,0.16,https://fbref.com/en/players/45a03961/Benjamin-Pavard
2020,Bayern Munich,Bundesliga,Ivan Perišić,CRO,"FW,MF",30,1989,22,11,1206,13.4,4,3,4,0,0,1,0,0.3,0.22,0.52,0.3,0.52,3.8,3.8,2.3,6,0.28,0.17,0.45,0.28,0.45,https://fbref.com/en/players/6fe90922/Ivan-Perisic
2020,Bayern Munich,Bundesliga,Chris Richards,USA,DF,19,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2020,Bayern Munich,Bundesliga,Renato Sanches,POR,MF,21,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/032f894e/Renato-Sanches
2020,Bayern Munich,Bundesliga,Sarpreet Singh,NZL,"FW,MF",20,1999,2,1,72,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,https://fbref.com/en/players/4ba886c6/Sarpreet-Singh
2020,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,23,1995,8,8,641,7.1,0,1,0,0,0,1,0,0,0.14,0.14,0,0.14,0.2,0.2,0.5,0.7,0.03,0.06,0.1,0.03,0.1,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2020,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,24,1994,13,7,638,7.1,1,2,1,0,0,0,0,0.14,0.28,0.42,0.14,0.42,1.3,1.3,1.8,3.2,0.18,0.26,0.44,0.18,0.44,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2020,Bayern Munich,Bundesliga,Sven Ulreich,GER,GK,30,1988,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich
2020,Bayern Munich,Bundesliga,Joshua Zirkzee,NED,"FW,MF",18,2001,9,3,297,3.3,4,0,4,0,0,0,0,1.21,0,1.21,1.21,1.21,1.9,1.9,0,1.9,0.57,0.01,0.58,0.57,0.58,https://fbref.com/en/players/028e70b9/Joshua-Zirkzee
2020,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,24,1995,29,25,2309,25.7,0,1,0,0,0,2,0,0,0.04,0.04,0,0.04,0.8,0.8,0.8,1.6,0.03,0.03,0.06,0.03,0.06,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2020,Dortmund,Bundesliga,Paco Alcácer,ESP,FW,25,1993,11,6,530,5.9,5,1,5,0,0,0,0,0.85,0.17,1.02,0.85,1.02,3.8,3.8,1,4.7,0.64,0.17,0.81,0.64,0.81,https://fbref.com/en/players/a7a9d95a/Paco-Alcacer
2020,Dortmund,Bundesliga,Leonardo Balerdi,ARG,"DF,MF",20,1999,7,1,133,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi
2020,Dortmund,Bundesliga,Julian Brandt,GER,"MF,FW",23,1996,33,25,2203,24.5,3,7,3,0,0,0,0,0.12,0.29,0.41,0.12,0.41,4,4,5.6,9.6,0.17,0.23,0.39,0.17,0.39,https://fbref.com/en/players/a167537f/Julian-Brandt
