Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url
2020,Dortmund,Bundesliga,Erling Haaland,NOR,FW,19,2000,11.8,25,2.12,15,0,5,3,2,0,7,0.59,4,0,1,1,1,0,https://fbref.com/en/players/1f44ac21/Erling-Haaland
2020,Dortmund,Bundesliga,Achraf Hakimi,MAR,"DF,FW",20,1998,30.2,81,2.69,66,1,6,3,5,0,18,0.6,15,0,3,0,0,0,https://fbref.com/en/players/e42d61c7/Achraf-Hakimi
2020,Dortmund,Bundesliga,Thorgan Hazard,BEL,"FW,MF",26,1993,26.4,104,3.93,63,23,8,6,3,1,20,0.76,17,1,2,0,0,0,https://fbref.com/en/players/50871bcc/Thorgan-Hazard
2020,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,31,1987,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2020,Dortmund,Bundesliga,Mats Hummels,GER,DF,30,1988,28.7,22,0.77,19,1,0,2,0,0,5,0.17,5,0,0,0,0,0,https://fbref.com/en/players/05d548d8/Mats-Hummels
2020,Dortmund,Bundesliga,Mateu Morey,ESP,"DF,FW",19,2000,2.2,3,1.37,3,0,0,0,0,0,1,0.46,1,0,0,0,0,0,https://fbref.com/en/players/5fd5e542/Mateu-Morey
2020,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,34,1985,23.4,16,0.68,15,1,0,0,0,0,3,0.13,3,0,0,0,0,0,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2020,Dortmund,Bundesliga,Tobias Raschl,GER,MF,19,2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bd992863/Tobias-Raschl
2020,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",30,1989,16.6,53,3.19,41,3,2,6,1,0,8,0.48,8,0,0,0,0,0,https://fbref.com/en/players/36a3ff67/Marco-Reus
2020,Dortmund,Bundesliga,Gio Reyna,USA,"MF,FW",16,2002,3.9,16,4.06,12,0,1,0,3,0,4,1.01,4,0,0,0,0,0,https://fbref.com/en/players/7fa4e703/Gio-Reyna
2020,Dortmund,Bundesliga,Jadon Sancho,ENG,"FW,MF",19,2000,25.4,125,4.92,95,13,9,5,2,1,32,1.26,25,2,3,2,0,0,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2020,Dortmund,Bundesliga,Marcel Schmelzer,GER,"DF,FW",31,1988,0.7,2,2.73,2,0,0,0,0,0,1,1.36,1,0,0,0,0,0,https://fbref.com/en/players/89565ac5/Marcel-Schmelzer
2020,Dortmund,Bundesliga,Nico Schulz,GER,DF,26,1993,6.6,11,1.67,7,1,1,1,0,1,2,0.3,2,0,0,0,0,0,https://fbref.com/en/players/fa274d97/Nico-Schulz
2020,Dortmund,Bundesliga,Julian Weigl,GER,"MF,DF",23,1995,11.3,9,0.79,7,1,0,1,0,0,1,0.09,0,1,0,0,0,0,https://fbref.com/en/players/346d51d9/Julian-Weigl
2020,Dortmund,Bundesliga,Axel Witsel,BEL,MF,30,1989,24.9,29,1.16,26,0,2,1,0,0,9,0.36,9,0,0,0,0,0,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2020,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,20,1999,10.9,11,1.01,11,0,0,0,0,0,1,0.09,1,0,0,0,0,0,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2020,Düsseldorf,Bundesliga,Opoku Ampomah,GHA,"FW,MF",23,1996,5.6,17,3.06,11,0,4,1,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e7199efb/Opoku-Ampomah
2020,Düsseldorf,Bundesliga,Kaan Ayhan,TUR,DF,24,1994,30.3,31,1.02,27,0,0,1,0,3,3,0.1,3,0,0,0,0,0,https://fbref.com/en/players/2200181e/Kaan-Ayhan
2020,Düsseldorf,Bundesliga,Lewis Baker,ENG,MF,24,1995,6.1,15,2.48,7,2,2,1,3,0,1,0.17,1,0,0,0,0,0,https://fbref.com/en/players/1b278bf5/Lewis-Baker
2020,Düsseldorf,Bundesliga,Aymen Barkok,MAR,"FW,MF",21,1998,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2020,Düsseldorf,Bundesliga,Valon Berisha,KVX,"MF,FW",26,1993,10.5,19,1.82,12,4,0,0,3,0,1,0.1,1,0,0,0,0,0,https://fbref.com/en/players/d5575935/Valon-Berisha
2020,Düsseldorf,Bundesliga,Adam Bodzek,GER,MF,33,1985,22.4,17,0.76,15,1,0,0,0,1,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/bb8a42fa/Adam-Bodzek
2020,Düsseldorf,Bundesliga,Robin Bormuth,GER,DF,23,1995,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d728acae/Robin-Bormuth
2020,Düsseldorf,Bundesliga,Oliver Fink,GER,"MF,FW",37,1982,7.5,22,2.93,15,0,1,1,3,2,3,0.4,2,0,0,0,1,0,https://fbref.com/en/players/316162b6/Oliver-Fink
2020,Düsseldorf,Bundesliga,Niko Gießelmann,GER,DF,27,1991,22.9,36,1.58,23,10,0,1,2,0,2,0.09,2,0,0,0,0,0,https://fbref.com/en/players/7242b495/Niko-Giesselmann
2020,Düsseldorf,Bundesliga,Rouwen Hennings,GER,FW,31,1987,27.3,53,1.94,41,0,2,5,4,1,4,0.15,4,0,0,0,0,0,https://fbref.com/en/players/17611373/Rouwen-Hennings
2020,Düsseldorf,Bundesliga,André Hoffmann,GER,DF,26,1993,27,8,0.3,7,1,0,0,0,0,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/34b306a1/Andre-Hoffmann
2020,Düsseldorf,Bundesliga,Mathias Jørgensen,DEN,DF,29,1990,5.5,2,0.36,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0,https://fbref.com/en/players/0db5d2c8/Mathias-Jorgensen
2020,Düsseldorf,Bundesliga,Kenan Karaman,TUR,FW,25,1994,15,41,2.73,29,0,7,3,2,0,1,0.07,1,0,0,0,0,0,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2020,Düsseldorf,Bundesliga,Florian Kastenmeier,GER,GK,22,1997,17,4,0.24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/dc2e4736/Florian-Kastenmeier
2020,Düsseldorf,Bundesliga,Dawid Kownacki,POL,"FW,MF",22,1997,12.1,34,2.8,20,1,6,3,3,1,2,0.16,1,0,0,0,1,0,https://fbref.com/en/players/be5e1c4c/Dawid-Kownacki
2020,Düsseldorf,Bundesliga,Alfredo Morales,USA,MF,29,1990,19.2,34,1.77,25,0,4,0,2,3,4,0.21,2,0,1,0,1,0,https://fbref.com/en/players/ff45add5/Alfredo-Morales
2020,Düsseldorf,Bundesliga,Kasim Nuhu,GHA,DF,24,1995,11.1,7,0.63,5,0,0,2,0,0,2,0.18,1,0,0,1,0,0,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2020,Düsseldorf,Bundesliga,Kelvin Ofori,GHA,"MF,FW",18,2001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1151fb6e/Kelvin-Ofori
2020,Düsseldorf,Bundesliga,Thomas Pledl,GER,"DF,MF",25,1994,1,2,1.98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1748c9f7/Thomas-Pledl
2020,Düsseldorf,Bundesliga,Steven Skrzybski,GER,"FW,MF",26,1992,5.9,13,2.21,8,0,2,0,1,2,2,0.34,2,0,0,0,0,0,https://fbref.com/en/players/58ce23e5/Steven-Skrzybski
2020,Düsseldorf,Bundesliga,Marcel Sobottka,GER,MF,25,1994,7.8,8,1.03,5,1,0,1,1,0,1,0.13,0,0,0,1,0,0,https://fbref.com/en/players/664590fa/Marcel-Sobottka
2020,Düsseldorf,Bundesliga,Zack Steffen,USA,GK,24,1995,17,5,0.29,3,2,0,0,0,0,1,0.06,0,1,0,0,0,0,https://fbref.com/en/players/42130443/Zack-Steffen
2020,Düsseldorf,Bundesliga,Kevin Stöger,AUT,MF,25,1993,14.1,51,3.62,32,9,3,2,5,0,6,0.43,5,0,0,1,0,0,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2020,Düsseldorf,Bundesliga,Markus Suttner,AUT,"DF,MF",32,1987,14.9,33,2.22,21,6,0,3,1,2,4,0.27,3,1,0,0,0,0,https://fbref.com/en/players/7391c2d9/Markus-Suttner
2020,Düsseldorf,Bundesliga,Bernard Tekpetey,GHA,"FW,MF",21,1997,5,15,3.01,9,1,1,0,3,1,1,0.2,1,0,0,0,0,0,https://fbref.com/en/players/7bf8ad6c/Bernard-Tekpetey
2020,Düsseldorf,Bundesliga,Erik Thommy,GER,"DF,FW",24,1994,25.1,89,3.55,42,17,13,4,12,1,9,0.36,3,3,2,0,1,0,https://fbref.com/en/players/df8e7b62/Erik-Thommy
2020,Düsseldorf,Bundesliga,Jean Zimmer,GER,"DF,MF",25,1993,8,24,3,9,10,4,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/912e63b5/Jean-Zimmer
2020,Düsseldorf,Bundesliga,Matthias Zimmermann,GER,"DF,MF",27,1992,32.5,51,1.57,45,3,0,0,2,1,6,0.18,5,1,0,0,0,0,https://fbref.com/en/players/e199d5b0/Matthias-Zimmermann
2020,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,33,1986,18.8,11,0.59,10,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/565bf0da/David-Abraham
2020,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,"DF,MF",29,1990,13.6,23,1.7,15,4,1,1,2,0,3,0.22,1,1,1,0,0,0,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2020,Eint Frankfurt,Bundesliga,Danny da Costa,GER,"DF,MF",26,1993,15.4,40,2.59,31,2,4,1,1,1,10,0.65,7,1,2,0,0,0,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2020,Eint Frankfurt,Bundesliga,Bas Dost,NED,FW,30,1989,16.4,41,2.5,33,0,2,3,3,0,6,0.37,4,0,1,1,0,0,https://fbref.com/en/players/dc90cfbe/Bas-Dost
2020,Eint Frankfurt,Bundesliga,Erik Durm,GER,DF,27,1992,5.7,9,1.59,6,0,1,2,0,0,1,0.18,1,0,0,0,0,0,https://fbref.com/en/players/cf623c78/Erik-Durm
2020,Eint Frankfurt,Bundesliga,Simon Falette,GUI,DF,27,1992,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b82880c6/Simon-Falette
2020,Eint Frankfurt,Bundesliga,Gelson Fernandes,SUI,MF,32,1986,8.6,6,0.7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8e58987d/Gelson-Fernandes
2020,Eint Frankfurt,Bundesliga,Mijat Gaćinović,SRB,"MF,FW",24,1995,11.6,31,2.66,16,2,2,3,7,1,3,0.26,3,0,0,0,0,0,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2020,Eint Frankfurt,Bundesliga,Jonathan de Guzmán,NED,"MF,FW",31,1987,1,8,8.28,5,3,0,0,0,0,1,1.03,0,1,0,0,0,0,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman
2020,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",35,1984,21.9,23,1.05,22,1,0,0,0,0,2,0.09,2,0,0,0,0,0,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2020,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,26,1992,30.2,28,0.93,22,0,1,5,0,0,1,0.03,0,0,0,1,0,0,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2020,Eint Frankfurt,Bundesliga,Stefan Ilsanker,AUT,"DF,MF",30,1989,9.3,9,0.97,8,0,0,1,0,0,1,0.11,1,0,0,0,0,0,https://fbref.com/en/players/8494acc4/Stefan-Ilsanker
2020,Eint Frankfurt,Bundesliga,Dejan Joveljić,SRB,FW,19,1999,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/95a24690/Dejan-Joveljic
2020,Eint Frankfurt,Bundesliga,Daichi Kamada,JPN,"MF,FW",22,1996,21.9,87,3.98,53,17,12,3,1,1,11,0.5,6,2,1,1,0,1,https://fbref.com/en/players/15b287da/Daichi-Kamada
2020,Eint Frankfurt,Bundesliga,Dominik Kohr,GER,MF,25,1994,16.1,40,2.49,28,0,3,5,3,1,5,0.31,3,0,1,1,0,0,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2020,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,"DF,MF",26,1992,32.9,141,4.29,65,46,10,13,6,1,20,0.61,9,8,0,3,0,0,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2020,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,19,1999,19.1,18,0.94,17,0,1,0,0,0,2,0.1,2,0,0,0,0,0,https://fbref.com/en/players/441197b8/Obite-NDicka
2020,Eint Frankfurt,Bundesliga,Gonçalo Paciência,POR,FW,24,1994,14.3,40,2.81,25,1,5,5,3,1,6,0.42,4,0,0,2,0,0,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2020,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,FW,25,1993,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/536cebe5/Ante-Rebic
2020,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,28,1990,21.5,57,2.65,43,5,1,1,5,2,5,0.23,3,2,0,0,0,0,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2020,Eint Frankfurt,Bundesliga,Frederik Rønnow,DEN,GK,26,1992,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2020,Eint Frankfurt,Bundesliga,André Silva,POR,FW,23,1995,17.5,54,3.09,40,0,6,3,5,0,6,0.34,3,0,1,1,1,0,https://fbref.com/en/players/3effaa34/Andre-Silva
2020,Eint Frankfurt,Bundesliga,Djibril Sow,SUI,MF,22,1997,19.4,45,2.32,36,3,1,1,2,2,6,0.31,4,0,0,1,1,0,https://fbref.com/en/players/4c6facae/Djibril-Sow
2020,Eint Frankfurt,Bundesliga,Lucas Torró,ESP,"MF,FW",25,1994,3.7,5,1.36,1,0,1,1,1,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2020,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,23,1996,16.6,30,1.81,27,0,0,3,0,0,5,0.3,4,0,0,1,0,0,https://fbref.com/en/players/c8c60119/Almamy-Toure
2020,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,29,1990,22,3,0.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2020,Eint Frankfurt,Bundesliga,Felix Wiedwald,GER,GK,29,1990,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e2d34771/Felix-Wiedwald
2020,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,29,1990,7.4,10,1.36,8,1,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2020,Freiburg,Bundesliga,Brandon Borrello,AUS,"MF,FW",24,1995,3.3,3,0.91,2,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b4d90315/Brandon-Borrello
2020,Freiburg,Bundesliga,Kwon Chang-hoon,KOR,"MF,FW",25,1994,7.5,21,2.8,14,0,4,1,2,0,3,0.4,1,0,0,0,2,0,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon
2020,Freiburg,Bundesliga,Mark Flekken,NED,GK,26,1993,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2020,Freiburg,Bundesliga,Mike Frantz,GER,"MF,DF",32,1986,3.9,7,1.8,7,0,0,0,0,0,1,0.26,1,0,0,0,0,0,https://fbref.com/en/players/482b70ad/Mike-Frantz
2020,Freiburg,Bundesliga,Jérôme Gondorf,GER,MF,31,1988,1.3,7,5.25,4,0,1,0,1,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf
2020,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",26,1993,18,74,4.12,37,21,5,8,2,1,10,0.56,5,4,1,0,0,0,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2020,Freiburg,Bundesliga,Manuel Gulde,GER,DF,28,1991,15.2,17,1.12,13,0,1,3,0,0,1,0.07,0,0,0,1,0,0,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2020,Freiburg,Bundesliga,Christian Günter,GER,DF,26,1993,33.7,119,3.54,62,45,4,3,4,1,14,0.42,6,5,1,1,1,0,https://fbref.com/en/players/8593f88c/Christian-Gunter
2020,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",25,1994,19.1,45,2.35,34,1,1,2,6,1,4,0.21,3,0,0,0,1,0,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2020,Freiburg,Bundesliga,Dominique Heintz,GER,DF,25,1993,27,18,0.67,17,0,1,0,0,0,2,0.07,2,0,0,0,0,0,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2020,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,29,1990,30.9,44,1.42,34,0,3,2,3,2,2,0.06,1,0,0,0,1,0,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2020,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",25,1994,27.6,67,2.43,39,1,5,4,18,0,15,0.54,4,0,3,2,6,0,https://fbref.com/en/players/ca618d23/Lucas-Holer
2020,Freiburg,Bundesliga,Gian-Luca Itter,GER,"DF,MF",20,1999,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e6c15f6e/Gian-Luca-Itter
2020,Freiburg,Bundesliga,Yannik Keitel,GER,MF,19,2000,1.9,2,1.03,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d2c580ce/Yannik-Keitel
2020,Freiburg,Bundesliga,Robin Koch,GER,"DF,MF",23,1996,30.1,31,1.03,28,0,0,2,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2020,Freiburg,Bundesliga,Lukas Kübler,GER,DF,26,1992,2.3,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2020,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,23,1996,20.2,8,0.4,6,0,0,1,1,0,2,0.1,2,0,0,0,0,0,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2020,Freiburg,Bundesliga,Nils Petersen,GER,"FW,MF",30,1988,27.1,55,2.03,45,1,3,2,2,2,7,0.26,4,0,1,0,0,2,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2020,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",22,1997,12.9,31,2.4,23,0,3,1,4,0,2,0.15,1,0,0,0,1,0,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2020,Freiburg,Bundesliga,Nico Schlotterbeck,GER,DF,19,1999,4.1,5,1.21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
2020,Freiburg,Bundesliga,Jonathan Schmid,FRA,DF,29,1990,31.5,67,2.13,43,12,2,4,5,1,2,0.06,1,0,0,1,0,0,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2020,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,27,1992,23.2,2,0.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2020,Freiburg,Bundesliga,Lino Tempelmann,GER,MF,20,1999,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4e3a947f/Lino-Tempelmann
2020,Freiburg,Bundesliga,Niclas Thiede,GER,GK,20,1999,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/cac55e10/Niclas-Thiede
2020,Freiburg,Bundesliga,Luca Waldschmidt,GER,"FW,MF",23,1996,14.1,37,2.63,24,0,5,4,4,0,6,0.43,4,0,1,0,1,0,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2020,Hertha BSC,Bundesliga,Santiago Ascacíbar,ARG,MF,22,1997,7,4,0.57,4,0,0,0,0,0,1,0.14,1,0,0,0,0,0,https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar
2020,Hertha BSC,Bundesliga,Dedryck Boyata,BEL,DF,28,1990,27.1,6,0.22,5,0,0,1,0,0,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/7c473e12/Dedryck-Boyata
2020,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,32,1987,18.1,17,0.94,15,1,0,0,0,1,2,0.11,2,0,0,0,0,0,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2020,Hertha BSC,Bundesliga,Matheus Cunha,BRA,"FW,MF",20,1999,8.3,28,3.39,16,0,6,3,2,1,3,0.36,1,0,1,0,1,0,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2020,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,28,1990,25.1,84,3.35,57,16,1,3,3,4,6,0.24,6,0,0,0,0,0,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2020,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"MF,FW",21,1998,14.5,26,1.79,14,3,6,0,2,1,4,0.28,2,0,2,0,0,0,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2020,Hertha BSC,Bundesliga,Ondrej Duda,SVK,"MF,FW",24,1994,5,17,3.42,10,1,3,2,1,0,2,0.4,2,0,0,0,0,0,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2020,Hertha BSC,Bundesliga,Alexander Esswein,GER,"FW,MF",29,1990,2.4,4,1.69,3,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b48215cd/Alexander-Esswein
2020,Hertha BSC,Bundesliga,Marko Grujić,SRB,MF,23,1996,26.8,35,1.3,28,1,3,2,1,0,4,0.15,4,0,0,0,0,0,https://fbref.com/en/players/8b8e759d/Marko-Grujic
2020,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,34,1984,14,29,2.08,25,0,1,3,0,0,4,0.29,4,0,0,0,0,0,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2020,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,34,1984,28.3,7,0.25,3,4,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2020,Hertha BSC,Bundesliga,Salomon Kalou,CIV,"FW,MF",33,1985,1.6,1,0.62,1,0,0,0,0,0,1,0.62,1,0,0,0,0,0,https://fbref.com/en/players/2042d931/Salomon-Kalou
2020,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,23,1996,20.9,25,1.2,22,1,2,0,0,0,7,0.34,6,1,0,0,0,0,https://fbref.com/en/players/92948149/Lukas-Klunter
2020,Hertha BSC,Bundesliga,Pascal Köpke,GER,FW,23,1995,1.3,3,2.23,0,1,0,2,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3861d9cc/Pascal-Kopke
2020,Hertha BSC,Bundesliga,Thomas Kraft,GER,GK,31,1988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bb25c778/Thomas-Kraft
2020,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"DF,FW",28,1991,2.2,2,0.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2020,Hertha BSC,Bundesliga,Eduard Löwen,GER,MF,22,1997,3.5,1,0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/70678132/Eduard-Lowen
2020,Hertha BSC,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",21,1997,22.6,66,2.92,44,5,11,3,3,0,11,0.49,3,2,4,2,0,0,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2020,Hertha BSC,Bundesliga,Arne Maier,GER,MF,20,1999,5.9,19,3.2,13,4,1,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ab700320/Arne-Maier
2020,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,"DF,FW",22,1997,21,35,1.67,25,6,1,1,1,1,4,0.19,1,1,1,1,0,0,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2020,Hertha BSC,Bundesliga,Jessic Ngankam,GER,"FW,MF",19,2000,0.9,4,4.24,3,0,1,0,0,0,2,2.12,1,0,1,0,0,0,https://fbref.com/en/players/bc249af8/Jessic-Ngankam
2020,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,32,1986,8.5,14,1.64,10,1,0,2,1,0,3,0.35,1,0,0,1,1,0,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2020,Hertha BSC,Bundesliga,Krzysztof Piątek,POL,"FW,MF",24,1995,10.1,21,2.08,12,0,5,1,2,1,5,0.5,2,0,2,0,1,0,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
2020,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,27,1992,15.5,36,2.32,18,13,1,0,2,2,7,0.45,4,3,0,0,0,0,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2020,Hertha BSC,Bundesliga,Daishawn Redan,NED,FW,18,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/16b4260e/Daishawn-Redan
2020,Hertha BSC,Bundesliga,Karim Rekik,NED,DF,24,1994,14,7,0.5,6,0,0,1,0,0,2,0.14,1,0,0,1,0,0,https://fbref.com/en/players/3376a776/Karim-Rekik
2020,Hertha BSC,Bundesliga,Lazar Samardzic,GER,"MF,FW",17,2002,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/217c93a1/Lazar-Samardzic
2020,Hertha BSC,Bundesliga,Davie Selke,GER,FW,24,1995,10.7,18,1.69,9,0,0,0,9,0,1,0.09,1,0,0,0,0,0,https://fbref.com/en/players/1238a3f9/Davie-Selke
2020,Hertha BSC,Bundesliga,Dennis Smarsch,GER,GK,20,1999,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/45f6f52b/Dennis-Smarsch
2020,Hertha BSC,Bundesliga,Niklas Stark,GER,DF,24,1995,19.2,11,0.57,9,0,0,2,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/aad48be9/Niklas-Stark
2020,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,21,1997,16.2,11,0.68,10,0,1,0,0,0,2,0.12,2,0,0,0,0,0,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
